Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0005058120174458
0.048,0.0021783961704861
0.06,0.0051732510068108
0.072,0.0090764972387922
0.084,0.0134851178086196
0.096,0.0182183641413491
0.108,0.0231860864367535
0.12,0.0283656665627444
0.132,0.0337283197955857
0.144,0.0392277109843418
0.156,0.0448387599032721
0.168,0.0505610902757093
0.18,0.0563825309867426
0.192,0.0622897526592761
0.204,0.0682763367652068
0.216,0.0743299433187617
0.228,0.0804447929288877
0.24,0.0866468192259245
0.252,0.0929413994091263
0.264,0.0995225442060366
0.276,0.1067420098331075
0.288,0.1146788008859645
0.3,0.1231850668067077
0.312,0.1320082807868463
0.324,0.1411719121838715
0.336,0.1507324568232076
0.348,0.1604640127800827
0.36,0.1702828705785683
0.372,0.180132447482184
0.384,0.1900651823511288
0.396,0.2001916918135771
0.408,0.2105758190031847
0.42,0.221319415261107
0.432,0.2324054202522206
0.444,0.2436962502082297
0.456,0.2552134318659285
0.468,0.2670194810809463
0.48,0.2792562632476116
0.492,0.2921607754855071
0.504,0.3058163361796752
0.516,0.3203789270831739
0.528,0.3357201400065054
0.54,0.352402738705845
0.552,0.3714403745872792
0.5640000000000001,0.392758344462211
0.5760000000000001,0.4165472512145598
0.588,0.4443807314046153
0.6,0.4763785955845414
