Strain,Energy
0.012,1e-05
0.024,0.0063098442476139
0.036,0.0273983765010927
0.048,0.0631541383078179
0.06,0.1073097136021925
0.072,0.1545699649147976
0.084,0.2027314684747163
0.096,0.2512095916969675
0.108,0.3006271866060148
0.12,0.3514035204242561
0.132,0.4037117092237597
0.144,0.457761545798724
0.156,0.5136147461405418
0.168,0.5712149845751311
0.18,0.6305383919887536
0.192,0.6915235641169067
0.204,0.7541854858202859
0.216,0.8185626040162902
0.228,0.884854130781279
0.24,0.9530507001639928
0.252,1.022982568174552
0.264,1.094721606054857
0.276,1.1683933114079676
0.288,1.2441488709179345
0.3,1.322155973312888
0.312,1.4026447651350678
0.324,1.4857674497434707
0.336,1.571640789541664
0.348,1.6605446097990617
0.36,1.7528503567636875
0.372,1.848942776389063
0.384,1.949222927119223
0.396,2.054241006546725
0.408,2.164275908199852
0.42,2.2794756389947604
0.432,2.400432240744381
0.444,2.5278232576148034
0.456,2.6622867692262844
0.468,2.803988000475176
0.48,2.9533983713613745
0.492,3.111212743340847
0.504,3.277969963127064
0.516,3.455388575674037
0.528,3.643521997956674
0.54,3.843393951520126
0.552,4.05677245694287
0.5640000000000001,4.283871136960891
0.5760000000000001,4.526466990871606
0.588,4.786727410846064
0.6,5.066333617607425
