Strain,Energy
0.012,1e-05
0.024,0.0001986471467709
0.036,0.0015774548405526
0.048,0.0050218067648301
0.06,0.0101404925868352
0.072,0.0163610182446873
0.084,0.0233102806057442
0.096,0.0306622157699287
0.108,0.0382749144089259
0.12,0.0459613684006647
0.132,0.0536326968134083
0.144,0.0613277874882125
0.156,0.0692351994888666
0.168,0.0773660400802525
0.18,0.0856865769548813
0.192,0.0943038205972028
0.204,0.1032129900791736
0.216,0.1124023398864318
0.228,0.121840916703716
0.24,0.1315808575401768
0.252,0.1418697901569009
0.264,0.1527443153577146
0.276,0.164100553023824
0.288,0.1761495293834745
0.3,0.1889130494759267
0.312,0.2022980323104308
0.324,0.2162052916451351
0.336,0.2306609807578881
0.348,0.2458398939562634
0.36,0.2614672572176423
0.372,0.2773153775552626
0.384,0.2938352535707705
0.396,0.3117672143866635
0.408,0.3313467521713402
0.42,0.3523416778403942
0.432,0.3746342836790808
0.444,0.3986847031900216
0.456,0.4251832524079071
0.468,0.4544314611773702
0.48,0.4865699273441459
0.492,0.5222889670741974
0.504,0.5628116102585196
0.516,0.6093096796354607
0.528,0.6635770975111221
0.54,0.7242837433660286
0.552,0.7906299891248598
0.5640000000000001,0.8648153922184505
0.5760000000000001,0.9475848950497144
0.588,1.0400192436713611
0.6,1.142507434723956
