Strain,Energy
0.012,1e-05
0.024,0.0161081673296811
0.036,0.0607780583465348
0.048,0.122757104784024
0.06,0.189356570822625
0.072,0.2536628398538879
0.084,0.3148592351867882
0.096,0.3764968185847109
0.108,0.4413584802805169
0.12,0.5094596562245827
0.132,0.5800010867272574
0.144,0.652446752121674
0.156,0.7269127846808995
0.168,0.8036151360829247
0.18,0.8825101711791988
0.192,0.9634485209165924
0.204,1.0462481382054116
0.216,1.1308702201596714
0.228,1.217526699710046
0.24,1.306162872519085
0.252,1.3967794182713478
0.264,1.4896125314396127
0.276,1.5847396789731731
0.288,1.6825107928960792
0.3,1.783540077436871
0.312,1.8881913036970936
0.324,1.996537483537669
0.336,2.1089173651024757
0.348,2.22594471890653
0.36,2.3481774496513395
0.372,2.4760191364252924
0.384,2.610101369181487
0.396,2.750893311953865
0.408,2.8985878191415013
0.42,3.053806203199563
0.432,3.217502274086104
0.444,3.39057648662457
0.456,3.573368238975738
0.468,3.766909794329904
0.48,3.972073379347163
0.492,4.189144038782679
0.504,4.419242612398167
0.516,4.663328708127279
0.528,4.922539552514269
0.54,5.198469841678552
0.552,5.491886062657083
0.5640000000000001,5.8033043574799645
0.5760000000000001,6.134697160092301
0.588,6.489372547229165
0.6,6.869971257444527
