Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0001
0.048,0.0003394868890275
0.06,0.0011016862536662
0.072,0.0024357379004866
0.084,0.0043193951743781
0.096,0.0067242113496226
0.108,0.0095761381707635
0.12,0.0127829646799651
0.132,0.0162670474663594
0.144,0.0199703649323666
0.156,0.0237021828928886
0.168,0.0275094342359952
0.18,0.0314719305403249
0.192,0.0354605893913974
0.204,0.0394926972735356
0.216,0.0435056952328273
0.228,0.0474783855044244
0.24,0.0514390275573563
0.252,0.055415605364288
0.264,0.0594531319486539
0.276,0.0635361351055336
0.288,0.0676767210152534
0.3,0.071842096195064
0.312,0.075980953225671
0.324,0.0801027729575688
0.336,0.0842141548469629
0.348,0.0883198482249153
0.36,0.092457491995524
0.372,0.0966822216812456
0.384,0.1009847937135153
0.396,0.1053305560499579
0.408,0.1097486047279267
0.42,0.1142545392357825
0.432,0.1188168018283403
0.444,0.1234347659314639
0.456,0.1281161784561472
0.468,0.1329280199357938
0.48,0.1379752912618333
0.492,0.1433116199034651
0.504,0.1490151190998116
0.516,0.1552033248956004
0.528,0.1619426582028616
0.54,0.1690486313032272
0.552,0.1765373106256345
0.5640000000000001,0.1846811522877627
0.5760000000000001,0.193530604129012
0.588,0.2032907098179624
0.6,0.2153375095613269
