Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0008756017085917
0.048,0.0034925730468157
0.06,0.0075453302954348
0.072,0.0123529618618488
0.084,0.0176069153249632
0.096,0.0231679660327214
0.108,0.0289875760286235
0.12,0.0350265531301001
0.132,0.04124975251397
0.144,0.0476152282526969
0.156,0.0541046802425341
0.168,0.0607884498993247
0.18,0.0677277547295951
0.192,0.0749665265229922
0.204,0.0828083472700079
0.216,0.0918255713194901
0.228,0.1017651409108666
0.24,0.1121916111040387
0.252,0.1231259296444208
0.264,0.1344380081061605
0.276,0.1461035483063411
0.288,0.1580490349705676
0.3,0.1700766446836948
0.312,0.182080275608804
0.324,0.19417723538491
0.336,0.2064744378732601
0.348,0.2189892444233168
0.36,0.2317387715387259
0.372,0.244789160713751
0.384,0.2583781069425268
0.396,0.2726354462717618
0.408,0.2875579568859195
0.42,0.3031551894025154
0.432,0.319327902246896
0.444,0.3360446439011633
0.456,0.353575482180625
0.468,0.3721592177002346
0.48,0.39171493260924
0.492,0.4122962770272094
0.504,0.4345832902157442
0.516,0.4599719447368693
0.528,0.4883638810396871
0.54,0.5196408994778599
0.552,0.5551244370226922
0.5640000000000001,0.596054410891393
0.5760000000000001,0.6433729423306324
0.588,0.6964937015222505
0.6,0.7573298946161868
