Strain,Energy
0.012,1e-05
0.024,0.001469232360211
0.036,0.0082618166544161
0.048,0.0229289910432588
0.06,0.0441597392022685
0.072,0.0703283190975701
0.084,0.099908095164368
0.096,0.1321003725920365
0.108,0.1673948992811892
0.12,0.2054010643753511
0.132,0.2454804238000842
0.144,0.2870010411538116
0.156,0.3294710451069714
0.168,0.3730356820151154
0.18,0.4178755301816407
0.192,0.4638232594048511
0.204,0.510991946073457
0.216,0.5596062264296914
0.228,0.6098047656496602
0.24,0.6614267340857605
0.252,0.7143070179148575
0.264,0.7685859305609327
0.276,0.8245930254451385
0.288,0.882656843486697
0.3,0.9423676610458632
0.312,1.0037276230223888
0.324,1.0674834701998668
0.336,1.133839520598525
0.348,1.2028403100753002
0.36,1.274703697407778
0.372,1.3496236767580656
0.384,1.4280555651785511
0.396,1.5103703318772452
0.408,1.5970795993145095
0.42,1.6889772197141144
0.432,1.7863594968392569
0.444,1.8895103011797547
0.456,1.997987901787928
0.468,2.1120868225548355
0.48,2.233377834472968
0.492,2.362275641117748
0.504,2.498803907085098
0.516,2.6441556125835426
0.528,2.7981252313495384
0.54,2.9611364473960604
0.552,3.13492097201521
0.5640000000000001,3.320853908919597
0.5760000000000001,3.5206793690856606
0.588,3.734139263982761
0.6,3.9605042719100623
