Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0002467536294412
0.048,0.0014275446588001
0.06,0.0042183925368004
0.072,0.0082682525575724
0.084,0.0127625243544185
0.096,0.017514584802346
0.108,0.0226905722649661
0.12,0.0284707417631074
0.132,0.0349282255410289
0.144,0.0420451397865685
0.156,0.0496868685994363
0.168,0.0576106698097439
0.18,0.0657684882489072
0.192,0.0741841201676253
0.204,0.0827649426449749
0.216,0.091586728844846
0.228,0.1006502725859602
0.24,0.1098087503508234
0.252,0.1190342582295495
0.264,0.1283666146609624
0.276,0.1378662997690218
0.288,0.1475888646806432
0.3,0.1575276867197292
0.312,0.1676346184786175
0.324,0.1780816437889942
0.336,0.1889178986026342
0.348,0.1999363459103986
0.36,0.2111641619641992
0.372,0.2227646735140162
0.384,0.2347499372169028
0.396,0.2469175649035238
0.408,0.2591926588563712
0.42,0.2717202123915845
0.432,0.2846016003843579
0.444,0.2978250433607041
0.456,0.3112663593234682
0.468,0.3249740977626855
0.48,0.3391977183734056
0.492,0.3540597762853239
0.504,0.3695615801556726
0.516,0.3857725228430952
0.528,0.4030361424954941
0.54,0.4216750663449658
0.552,0.4420626730920042
0.5640000000000001,0.4644057030357577
0.5760000000000001,0.4885612228933005
0.588,0.5151337290276473
0.6,0.5465864897718482
