Strain,Energy
0.012,1e-05
0.024,0.0001
0.036,0.0005136807099801
0.048,0.0021985113328096
0.06,0.0051356934758178
0.072,0.0087366586415603
0.084,0.0126291050135779
0.096,0.0168038315066273
0.108,0.0211716969664672
0.12,0.0256955331461483
0.132,0.0303912831452144
0.144,0.0352491944550062
0.156,0.0402313176311467
0.168,0.0453338443991575
0.18,0.0505493779616818
0.192,0.0558600427308573
0.204,0.0612738073697573
0.216,0.0667934665465928
0.228,0.0724083150446116
0.24,0.0781095415590674
0.252,0.0838917718989315
0.264,0.0897441824233903
0.276,0.0956628025760393
0.288,0.1016625984036436
0.3,0.1077437768289918
0.312,0.1139840999738951
0.324,0.120424700545338
0.336,0.1270233431587924
0.348,0.1337966010455101
0.36,0.1407970920096666
0.372,0.1481847036140934
0.384,0.1559328044913611
0.396,0.1640958930082433
0.408,0.1726830900140694
0.42,0.181726101732065
0.432,0.1915132011923407
0.444,0.2014555182632447
0.456,0.2114090898559813
0.468,0.2228368790568082
0.48,0.237334863203111
0.492,0.2552488716638167
0.504,0.2761452877057027
0.516,0.3006640333089272
0.528,0.3303851946403913
0.54,0.3643121584736941
0.552,0.4031464072549222
0.5640000000000001,0.4499236223551068
0.5760000000000001,0.505249987147529
0.588,0.5696048671378879
0.6,0.6433625677339428
