Strain,Energy
0.012,1e-05
0.024,0.0033805205345778
0.036,0.015000474501186
0.048,0.035187718352619
0.06,0.0605341367542506
0.072,0.0882422784776966
0.084,0.1173681133756014
0.096,0.1473726958286467
0.108,0.1780918033867654
0.12,0.2095151901406379
0.132,0.2417139767500047
0.144,0.2748138908700259
0.156,0.3089484210899142
0.168,0.3442384195029213
0.18,0.3808220356325777
0.192,0.4188913841249892
0.204,0.4587248390954261
0.216,0.500657005399996
0.228,0.5448743880747524
0.24,0.5913869047989464
0.252,0.6400468504401486
0.264,0.6907205784054963
0.276,0.7435814906242219
0.288,0.798965689459586
0.3,0.8568912829891432
0.312,0.9176392734289186
0.324,0.9813717757205868
0.336,1.047861164641177
0.348,1.1172281620853246
0.36,1.189605576577396
0.372,1.2652346751016037
0.384,1.3448469711771474
0.396,1.4287984740514208
0.408,1.516767228695976
0.42,1.608731521387007
0.432,1.7050841821582448
0.444,1.8063744997710824
0.456,1.912908238341204
0.468,2.024699356226487
0.48,2.14242682500565
0.492,2.267212939747332
0.504,2.399558553931665
0.516,2.5396918989494184
0.528,2.689133999195577
0.54,2.8489044886828307
0.552,3.018177931665232
0.5640000000000001,3.196810387318475
0.5760000000000001,3.3853889757753906
0.588,3.584142913590291
0.6,3.793796180193789
