Strain,Energy
0.012,1e-05
0.024,0.0019709522835296
0.036,0.0100855406666647
0.048,0.0256945438449439
0.06,0.0452641682133614
0.072,0.0657228967385307
0.084,0.0864083011477986
0.096,0.1071938996966918
0.108,0.1284268471998228
0.12,0.1503745609780142
0.132,0.1730838078878184
0.144,0.1965378038603819
0.156,0.2207370966885642
0.168,0.2457296255492865
0.18,0.2716383574729417
0.192,0.2985410030491826
0.204,0.326444527094535
0.216,0.3553976758730872
0.228,0.3855054613815453
0.24,0.4168778382879952
0.252,0.4497320535279331
0.264,0.4841807817332903
0.276,0.5201175835193373
0.288,0.5575340985239102
0.3,0.5965432757679171
0.312,0.6373027177280418
0.324,0.6800422553704194
0.336,0.7250648917024423
0.348,0.7725507830723733
0.36,0.8224620372376797
0.372,0.8748371639349429
0.384,0.9301028133250224
0.396,0.988428263308449
0.408,1.0500522659309002
0.42,1.1155270813921063
0.432,1.185045063656927
0.444,1.2588856390422118
0.456,1.3373873326677634
0.468,1.4204921033187874
0.48,1.5079586883555258
0.492,1.5999829187345012
0.504,1.6969979673056592
0.516,1.7990995751866954
0.528,1.9067826588131869
0.54,2.020776686368046
0.552,2.141108644775137
0.5640000000000001,2.268721584038748
0.5760000000000001,2.40564474571686
0.588,2.5534201055211505
0.6,2.7140463520342686
