Strain,Energy
0.012,1e-05
0.024,0.0041447038215498
0.036,0.0163514473341724
0.048,0.0344278605778448
0.06,0.0544885485870809
0.072,0.0737360613123958
0.084,0.092502461432398
0.096,0.1124843337321176
0.108,0.1340754440210685
0.12,0.1569657450568272
0.132,0.1808033244652283
0.144,0.2054808011789196
0.156,0.2311408981908849
0.168,0.2579192317750282
0.18,0.2858634223329629
0.192,0.3150345793691829
0.204,0.3454762950998151
0.216,0.3771733157829396
0.228,0.4101155970534322
0.24,0.4443775115661705
0.252,0.4800211761005181
0.264,0.5170310420017972
0.276,0.5554391188228398
0.288,0.595401110782454
0.3,0.6370324508507079
0.312,0.6805981778750576
0.324,0.7261978381034722
0.336,0.7738382879472337
0.348,0.82383332545126
0.36,0.8764024721453852
0.372,0.9317579159297464
0.384,0.9900143090135526
0.396,1.0514739468702643
0.408,1.1165270107224838
0.42,1.185463592526795
0.432,1.2586459084196748
0.444,1.3359139258698352
0.456,1.4175132668115806
0.468,1.5048445748581525
0.48,1.5982738332625406
0.492,1.6978038051418078
0.504,1.804380078905238
0.516,1.9180488008435468
0.528,2.039215209092266
0.54,2.16764413337839
0.552,2.3028532291089028
0.5640000000000001,2.446222327097684
0.5760000000000001,2.5989148348623794
0.588,2.7611577512744083
0.6,2.9333942078323423
