CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.639135,0.759395,0.57141,1.09423,6.3807,0.686,0.855935,0.8530580000000001,0.321415,0.58952
0.820719,0.194072,0.110659,0.478267,0.991092,0.057281,0.81794,0.711737,-0.8169329999999999,0.725066
3.1529,0.867884,0.705864,2.02575,19.704,4.35267,0.624053,0.425638,-1.6105600000000002,0.654285
5.22576,0.634915,0.497849,1.24333,8.37483,1.00636,0.690039,0.6719240000000001,-1.6806200000000002,0.579889
6.51686,0.107143,0.124571,0.543443,1.23264,0.084035,0.848972,0.8932599999999999,-0.00998489,0.752702
10.5814,0.302651,0.411431,1.1333,4.74291,0.762146,0.607646,0.891294,-0.0151909,0.850742
13.3848,0.322167,0.31841,1.09641,4.73162,0.690116,0.697576,0.850649,0.100006,0.798159
7.76726,0.357821,0.215084,0.705922,1.73713,0.184191,0.265728,0.876077,1.54083,0.90122
10.847,1.39336,2.10018,3.3667,63.9475,19.9808,0.454607,0.300804,0.7812309999999999,0.556846
7.08338,1.20166,0.815934,1.58252,10.8635,2.07515,0.447761,0.844105,1.3418,0.724239
0.305748,1.7627,0.385954,1.05588,4.99653,0.616371,0.772311,0.314434,-1.23392,0.700988
8.77478,2.01106,0.84833,1.87478,15.5459,3.45024,0.606846,0.356974,-0.304209,0.710288
5.02349,1.80111,0.143645,0.851063,3.47041,0.322763,0.879139,0.802282,-1.55416,0.655681
1.90772,2.99788,1.00399,2.62054,35.3784,9.42255,0.669618,0.35409799999999997,1.49889,0.609807
12.9321,2.35956,0.582967,1.92899,16.0513,3.75825,0.469495,0.854149,-0.937941,0.728277
10.2031,2.19787,0.646,1.33598,6.67964,1.24852,0.457203,0.326511,0.639949,0.83945
11.5191,2.77775,0.231278,0.996378,3.68122,0.51793,0.552244,0.8968,0.887553,0.84724
5.59423,3.37857,0.254231,1.08763,4.60841,0.673652,0.699434,0.842543,-0.458103,0.806412
9.62987,3.20634,0.790157,1.15597,6.12847,0.808794,0.612317,0.133885,1.29069,0.685001
4.43633,2.95372,1.25762,2.21624,18.6809,5.69963,0.273865,0.144729,0.9975849999999999,0.826008
0.365754,3.13078,0.654944,1.34073,6.59034,1.2619,0.597877,0.180777,1.0509300000000001,0.856891
8.23866,4.00223,1.02807,1.57385,9.96326,2.04119,0.592877,0.154073,0.490099,0.781038
10.9112,3.61461,0.854634,1.68914,11.4199,2.52345,0.553418,0.632506,-0.388021,0.784905
11.81,4.49886,0.164021,0.910963,3.2983,0.395822,0.768991,0.890269,0.95045,0.790425
4.09734,4.45524,0.446982,1.1615,4.76549,0.820456,0.135529,0.8683329999999999,-1.6427699999999998,0.889366
9.36375,5.39574,0.563785,2.25469,20.6114,6.00147,0.625214,0.885936,1.55019,0.774847
1.30257,4.60884,0.863677,1.83453,15.3929,3.23278,0.52904,0.19128900000000001,-1.12488,0.686879
13.8079,4.37594,0.17453,0.580102,1.24211,0.102214,0.767178,0.792854,-0.8593600000000001,0.85113
7.01874,4.74439,1.02976,1.48143,9.24577,1.70231,0.720972,0.236018,-0.81671,0.745705
4.69808,5.45095,0.225743,1.02895,4.95724,0.570409,0.565582,0.829188,-1.40585,0.670968
13.7857,5.24102,0.229786,0.650918,1.50255,0.144403,0.722951,0.630248,-0.787501,0.885877
2.59092,6.90871,0.84177,2.6472,41.6388,9.71307,0.766613,0.706818,1.73691,0.528718
11.8664,5.82647,0.235471,0.905936,3.30988,0.389305,0.253245,0.7440340000000001,1.06283,0.77899
0.237603,5.40032,0.766974,1.10898,4.5742,0.714126,0.730328,0.114215,0.990232,0.844667
0.180806,6.75885,0.362264,0.945428,3.70134,0.44247,0.834761,0.80279,0.9125719999999999,0.758661
13.8161,6.57142,0.689254,0.976176,4.99964,0.48706,0.957915,0.340264,-0.938098,0.59878
5.83194,6.88165,0.886754,2.09737,18.1941,4.83081,0.263867,0.742212,-0.820111,0.759568
12.5762,6.45376,0.645292,1.32001,7.64694,1.20427,0.689143,0.705212,-0.514675,0.715835
8.99613,8.23086,0.919454,2.86692,33.9793,12.3381,0.493848,0.7716759999999999,-1.64641,0.75992
11.6675,8.44369,0.392775,1.86107,14.1975,3.37512,0.765569,0.8820260000000001,-0.709148,0.766418
13.2454,7.71701,0.205661,0.737766,2.23019,0.210259,0.72409,0.6119,-0.662238,0.766733
1.5448,8.39609,0.518386,1.59249,9.52151,2.1146,0.326759,0.804982,0.06116920000000001,0.836752
0.294454,8.58267,0.729549,0.975947,3.51389,0.486717,0.643727,0.0555635,1.49828,0.851558
7.03466,9.64256,0.320903,1.78733,15.9438,2.98959,0.871471,0.867208,-1.27261,0.629459
3.68992,8.49165,1.08908,1.86435,17.2492,3.39296,0.684936,0.45387900000000003,-0.41673000000000004,0.633044
0.714943,9.86428,0.249317,1.29822,9.35847,1.14562,0.869226,0.788762,-1.7873599999999998,0.56577
10.0754,10.0091,0.330745,1.06903,4.70557,0.639695,0.689267,0.840471,1.04911,0.762993
4.4589,9.98989,0.129078,0.569528,1.14278,0.096726,0.528254,0.87732,1.42703,0.891699
11.7851,10.2442,0.315189,1.27352,6.0235,1.08148,0.564707,0.8308979999999999,-1.5090000000000001,0.845891
13.1464,12.2888,1.37647,3.24959,45.2889,17.9674,0.75471,0.7009869999999999,0.9278029999999999,0.732513
3.5482,10.0352,0.204262,0.430743,0.714167,0.041846,0.883286,0.8251470000000001,-0.14652900000000002,0.816182
2.62202,11.1304,0.314936,1.53136,10.8822,1.88033,0.894381,0.8591249999999999,-0.770278,0.676999
9.17336,10.61,0.188297,0.669454,1.49853,0.157094,0.352895,0.8598560000000001,1.6145500000000002,0.939563
4.32072,10.9319,0.199401,0.854068,2.64417,0.326193,0.560128,0.8743479999999999,-0.827495,0.866651
5.35819,11.4245,1.04514,2.04535,17.0166,4.48027,0.336475,0.229753,-1.73528,0.772348
8.83608,11.5203,0.518279,1.22512,5.57604,0.962801,0.456949,0.50365,-0.387346,0.845634
0.480529,11.8657,0.331162,0.763721,1.99177,0.23324,0.397976,0.229891,1.7451599999999998,0.919984
9.98789,12.0473,0.21375,0.837275,2.67083,0.307328,0.559284,0.8970090000000001,-0.717758,0.824592
3.74633,12.3486,0.885293,1.60267,8.87738,2.15541,0.439269,0.22956900000000002,0.519727,0.908977
4.36627,13.4114,1.25953,2.37186,28.0955,6.98657,0.83148,0.388401,1.53999,0.629056
9.42682,13.2235,0.29484,1.1545,6.21647,0.805707,0.716635,0.8394929999999999,-0.7661549999999999,0.673584
1.24444,13.4125,0.276094,1.5147,10.7312,1.81962,0.914861,0.8836499999999999,1.7872999999999999,0.671667
6.75158,13.2187,0.864924,1.76784,12.1053,2.89286,0.363684,0.24679099999999998,1.23356,0.811076
11.1279,12.6673,0.160682,0.442205,0.636001,0.045276,0.285852,0.334685,-0.580132,0.965914
8.51501,12.7377,1.25398,1.98918,16.9278,4.12115,0.42702,0.270737,-0.772903,0.734336
10.8659,13.6933,0.222257,0.853168,4.00929,0.325164,0.904496,0.850561,-1.70526,0.570363
9.31284,0.0948081,0.468194,0.662064,1.89162,0.151949,0.861428,0.16865300000000003,-0.216902,0.727974
1.61,0.256393,0.377049,0.653995,1.3867,0.146461,0.191207,0.586872,1.18332,0.968983
2.9112,4.84708,0.495897,0.842844,2.37962,0.313502,0.315506,0.0792543,0.47354300000000005,0.937856
13.5175,8.59426,0.308994,0.480169,0.773705,0.057967,0.428803,0.642955,-0.834026,0.936187
4.41464,6.93486,0.572476,0.746097,1.99827,0.217462,0.492084,0.264407,1.47845,0.875158
13.1293,9.48287,0.802037,1.05096,3.71694,0.607796,0.318908,0.0785178,0.362942,0.93355
6.84372,2.99582,1.23567,1.69494,12.8576,2.54952,0.529933,0.477547,1.56629,0.701934
1.50827,10.4982,1.12939,1.45427,8.77552,1.61039,0.464408,0.33563200000000004,1.69518,0.757119
12.2926,4.00911,1.2357,1.71447,11.477,2.6387,0.440862,0.0355606,-0.6452849999999999,0.804601
3.63225,5.06252,2.45665,3.03131,42.731,14.5844,0.291536,0.202267,-0.842808,0.675563
7.97394,6.84317,0.579856,0.51458,1.02488,0.071344,0.835521,0.664326,-0.317562,0.81168
8.64801,10.5313,2.07203,2.16937,23.6039,5.34566,0.565564,0.131219,1.09278,0.626376
6.31875,0.672855,3.15201,2.57777,36.1845,8.96876,0.857774,0.0583023,0.545762,0.576922
8.51144,0.3051,1.45687,1.08336,5.53428,0.665763,0.877407,0.13067299999999998,-0.419822,0.666248
11.1803,6.43718,1.76022,1.99846,17.4581,4.17911,0.737163,0.36780799999999997,-0.754392,0.718691
4.89836,7.53458,3.39239,3.55873,55.1831,23.5984,0.408696,0.240486,-1.6603,0.720996
6.99745,10.9262,1.24043,1.59283,10.1133,2.11597,0.480824,0.77807,-0.43254800000000004,0.788127
0.449214,12.2253,1.51117,1.31661,7.21506,1.19501,0.79065,0.44485199999999997,-0.64625,0.754789
2.19324,12.9801,1.05229,1.32388,5.95535,1.21491,0.20786,0.43119999999999997,1.23075,0.924568
5.11869,8.78321,0.730146,0.447719,0.646787,0.046991,0.326841,0.400343,0.9993080000000001,0.973641
3.34588,10.874,1.93686,2.6048,27.1811,9.2538,0.357371,0.253855,0.954541,0.784207
4.90762,9.78608,1.37265,1.58191,9.03667,2.07275,0.330545,0.259413,-0.850367,0.869975
13.3283,4.83307,2.72802,1.95281,17.4674,3.89922,0.816669,0.24757400000000002,1.49228,0.685869
6.07439,10.2133,1.25291,0.918789,2.97908,0.406112,0.347961,0.113849,0.12039899999999999,0.890225
13.5273,7.72768,1.53306,1.42282,8.39389,1.50817,0.514086,0.653074,-0.7210120000000001,0.757684
13.692,8.75149,1.03705,0.716711,1.70488,0.192766,0.393623,0.0755035,-0.327811,0.946548
0.506189,13.4613,2.1724,1.55484,10.0118,1.96813,0.653482,0.0973507,-0.161659,0.758594
5.24996,4.57563,1.25143,1.05744,4.82061,0.619115,0.635276,0.8439239999999999,0.354322,0.728724
11.1489,8.90537,2.72665,3.49802,56.0539,22.4113,0.274312,0.265943,-1.3078,0.685787
3.54048,1.73014,1.62552,1.37703,6.71785,1.3672,0.257419,0.14568,1.3356800000000002,0.886765
11.382,12.4274,1.97374,1.92038,12.794,3.70817,0.407937,0.166889,0.08356350000000001,0.90556
13.4083,3.38956,1.49277,0.964816,3.29457,0.470253,0.309092,0.120971,-0.713621,0.887646
10.4711,11.1158,1.45328,0.946404,3.969,0.443842,0.828785,0.892279,1.30879,0.70896
10.6995,4.8924,1.6349,1.14824,4.74509,0.792673,0.342022,0.403141,-0.8069310000000001,0.872909
12.7824,5.62147,1.73782,1.17065,5.27544,0.840007,0.551921,0.331627,1.44759,0.816108
0.273675,10.875,1.45178,0.753477,2.40674,0.223979,0.840892,0.740684,-1.06674,0.74107
8.56766,6.37156,2.24285,1.85855,14.5443,3.3614,0.606311,0.257104,0.213264,0.746114
7.2298,8.48367,1.40418,0.547844,1.11863,0.086093,0.701872,0.8875069999999999,-1.34345,0.842898
9.84454,12.9823,1.69075,0.767447,2.37584,0.23667,0.812248,0.288771,1.09857,0.778805
3.69506,0.251729,2.33421,1.27406,7.30886,1.08285,0.831806,0.35588299999999995,1.70775,0.697719
8.32108,3.38974,2.5124,1.53099,10.4087,1.87895,0.605985,0.217591,0.759966,0.707452
9.75254,3.87432,1.41839,0.425983,0.587736,0.040474,0.417066,0.555451,-0.46415,0.969957
1.53525,8.74792,2.00649,1.14375,5.3345,0.783412,0.537038,0.1165,-1.5353999999999999,0.770401
0.647358,2.58229,2.51071,1.42659,10.3279,1.52018,0.88819,0.173157,0.5443520000000001,0.619062
