CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.538652,0.254346,0.271021,1.00032,4.62842,0.524104,0.859776,0.813118,1.69953,0.679199
4.49743,0.584332,0.681321,1.78226,12.3833,2.96421,0.448245,0.506273,-0.201213,0.805846
6.05281,0.955122,1.15531,1.97791,20.2434,4.05152,0.47154,0.485927,-0.996827,0.607126
7.55958,0.381818,0.577437,1.51337,9.49397,1.81481,0.660697,0.8860420000000001,1.77385,0.757863
9.292,0.636878,0.549784,1.56872,8.66159,2.0213,0.374053,0.730793,-1.09146,0.892566
11.3046,2.29391,0.828384,2.98201,36.7243,13.8843,0.622559,0.881175,0.518562,0.7607
12.4383,0.594824,0.671256,1.61062,13.8277,2.18765,0.723248,0.428667,0.546049,0.589368
2.2985,1.11378,0.569077,2.07402,16.6363,4.67132,0.528733,0.8870269999999999,1.5315299999999998,0.81231
13.669,1.22729,0.727754,1.0717,4.35297,0.644497,0.666915,0.15764699999999998,1.06334,0.828919
7.26908,1.64841,0.319923,1.32188,6.40946,1.20942,0.707537,0.837672,-0.180178,0.856473
0.571552,1.05568,0.714661,1.28539,7.68097,1.11201,0.424645,0.8096890000000001,0.5765359999999999,0.675782
4.13123,2.05189,0.979989,2.00271,18.3152,4.20587,0.589087,0.7238290000000001,-1.73468,0.687982
8.52435,2.76008,0.09037110000000001,0.875384,4.04395,0.351232,0.966587,0.8968659999999999,-0.517016,0.595307
0.917842,2.33491,0.313616,0.926485,3.24685,0.416402,0.550448,0.852995,-1.5308199999999998,0.830546
5.77818,2.60727,0.181818,0.465521,0.724231,0.052822,0.342137,0.894747,0.887635,0.940048
4.00426,4.09432,0.494859,2.33267,25.29,6.64597,0.820071,0.8800790000000001,1.41372,0.675938
1.3896,3.31292,0.11386,0.855562,3.2058,0.327908,0.884838,0.88398,1.54619,0.717326
9.081,3.18889,0.691469,1.0717,5.7705,0.644497,0.891529,0.687271,-1.4206,0.625295
13.3218,4.45525,0.233733,1.3195,8.06586,1.2029,0.910018,0.876625,1.09484,0.678141
6.89751,3.9978,0.203908,0.754245,2.72055,0.224665,0.855118,0.697168,1.5510400000000002,0.656927
0.885577,5.03569,0.841391,2.41062,29.217,7.33471,0.537825,0.555539,-1.23396,0.624842
9.01396,4.6727,0.336991,1.56239,11.287,1.99695,0.758381,0.884987,0.254755,0.67944
11.1073,4.34581,0.169277,0.820754,2.42673,0.289492,0.725658,0.8375520000000001,0.0144107,0.872075
12.057,4.57068,0.241152,0.790826,2.60979,0.258965,0.238314,0.394734,0.7579290000000001,0.752846
5.84561,5.56547,1.28595,2.54111,26.9256,8.59146,0.390522,0.586028,-0.284618,0.753408
7.60735,5.88853,0.473666,1.18451,6.77469,0.870191,0.679528,0.520634,0.865832,0.650636
11.3005,5.45055,0.07319389999999999,0.701069,2.19489,0.180418,0.930327,0.899499,-0.011118,0.703491
10.2596,5.03342,0.691625,1.09985,4.95932,0.696633,0.839577,0.392014,-1.3567099999999999,0.766299
9.87466,7.88881,0.698537,3.51244,54.6142,22.6895,0.814951,0.872279,-0.0427543,0.709678
12.2426,5.69695,0.0988053,0.529015,0.963409,0.077518,0.705821,0.874653,0.0395483,0.912589
0.890147,6.43829,0.142054,0.644673,1.47728,0.140287,0.697046,0.860748,0.123183,0.883822
4.29779,7.17336,0.774654,1.81021,12.699,3.10587,0.481408,0.541164,0.581882,0.810658
6.18012,7.92874,1.18336,2.68028,29.6844,10.0818,0.557055,0.808014,1.13906,0.760294
12.9022,7.40272,0.361438,0.977549,4.8933,0.489118,0.806186,0.836087,0.643736,0.613515
2.14122,7.23058,1.69915,2.27512,22.5271,6.16611,0.648533,0.368774,1.2168,0.72186
1.24056,7.8789,0.356341,1.78088,13.5026,2.95735,0.760049,0.867882,-1.44159,0.737906
3.14621,7.99663,0.317279,1.42894,9.42931,1.52772,0.68237,0.896424,0.8772289999999999,0.6803
4.4241,9.07186,0.427888,1.6123,11.8907,2.19451,0.706366,0.887282,-0.609495,0.686807
13.5969,9.15192,0.145118,0.930789,3.68839,0.422233,0.91782,0.8943770000000001,-1.0300799999999999,0.737931
6.89987,9.51599,0.265982,0.795684,2.62612,0.263767,0.46086,0.5131239999999999,0.23799,0.757385
1.67077,9.92637,0.486545,1.48954,7.55961,1.73044,0.341231,0.849819,-1.0941400000000001,0.922051
3.1231,10.315,0.703786,1.70888,10.9804,2.61297,0.471177,0.626287,-1.13663,0.835516
0.466037,9.22071,0.966518,1.74232,12.9334,2.76938,0.656877,0.5979829999999999,-0.816768,0.737383
5.68985,10.8962,0.342171,1.76952,15.1675,2.90109,0.784047,0.86658,-1.74489,0.648551
12.7746,10.1171,0.230798,1.08355,4.6351,0.666106,0.780088,0.882122,0.555203,0.79577
10.4573,11.1163,0.308483,1.81307,15.6318,3.12061,0.875235,0.8969499999999999,-0.152608,0.660645
8.1935,11.2041,0.677097,1.85633,13.4423,3.3494,0.640426,0.829101,1.3988800000000001,0.805354
0.340495,11.4811,0.977975,1.51308,9.87107,1.81378,0.620087,0.556349,-1.00685,0.728635
2.19973,11.3873,0.356262,1.13939,6.12132,0.774494,0.810326,0.88751,-1.59244,0.666272
13.5143,12.4864,0.866266,1.91712,15.3215,3.68931,0.899043,0.644008,0.9025749999999999,0.753607
3.81651,11.812,1.19881,1.89177,13.6399,3.54491,0.52216,0.298202,-1.55339,0.824284
12.7358,11.805,0.11304,0.780927,2.51317,0.249361,0.872153,0.884919,-0.843213,0.762339
0.960439,13.0937,0.527734,1.84106,12.0023,3.26742,0.522472,0.861587,-0.0755758,0.887204
5.25304,13.0516,0.630828,1.85861,14.0479,3.36174,0.62088,0.7173919999999999,0.622475,0.772531
9.24313,12.6936,0.130418,0.883291,3.58543,0.360836,0.918303,0.869928,0.41749699999999995,0.683622
3.33661,12.6429,0.177686,0.808914,2.55597,0.277144,0.849854,0.842908,-1.08976,0.804263
6.98147,12.4471,0.08647060000000001,0.446627,0.720083,0.046648,0.841945,0.8108069999999999,1.22074,0.870276
