CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.02254,0.613962,0.668834,1.89894,17.114,3.58538,0.543249,0.683058,-1.75172,0.661947
3.07094,1.19839,0.424189,1.77515,13.8026,2.92888,0.734839,0.86628,-1.00695,0.717229
6.72855,1.02018,0.39917,1.82959,13.3957,3.20671,0.797509,0.881011,-1.32534,0.785038
9.08291,1.3506,0.672312,2.51086,26.215,8.28825,0.713492,0.815178,0.552504,0.755513
11.2089,0.68124,1.26378,2.20901,18.4271,5.64407,0.467677,0.7651739999999999,-1.69798,0.831934
13.058,0.263225,0.411272,1.15728,5.63738,0.811538,0.782016,0.8236669999999999,-0.0565062,0.746355
4.53823,0.44199,0.35591,1.00032,5.81251,0.524104,0.808356,0.474469,-1.2376399999999999,0.540835
13.2147,1.95674,1.01283,2.10838,18.6233,4.9073,0.535505,0.769274,-0.911358,0.749875
11.8264,1.86144,0.245429,1.48262,9.94983,1.70643,0.862064,0.8943479999999999,1.7919100000000001,0.694054
4.91128,1.8045,0.50416,1.4384,8.85728,1.55825,0.635553,0.587322,-1.4482400000000002,0.733851
0.16057,1.74869,0.724866,0.968089,3.83346,0.475055,0.828631,0.0818909,0.8957689999999999,0.76805
0.84304,2.50772,0.112312,1.03734,5.35461,0.584472,0.951906,0.890979,1.1406699999999999,0.631343
1.80632,2.32233,1.046,1.75581,10.6841,2.83421,0.386003,0.28722000000000003,1.37616,0.906501
7.20699,3.15275,0.666914,2.12678,20.8547,5.03696,0.585916,0.886462,1.3670900000000001,0.681385
3.45147,3.10964,0.569194,1.78067,12.0753,2.95632,0.375208,0.871138,1.46379,0.824939
11.4127,3.32648,0.400059,1.40767,7.74026,1.46049,0.561614,0.80157,-1.21458,0.804257
9.54411,3.43571,0.296611,1.15351,5.89772,0.803649,0.836633,0.723394,-0.37331200000000003,0.708779
5.29545,3.02902,1.18561,1.99966,15.5497,4.18666,0.291094,0.307526,-1.49818,0.80787
1.18043,4.04835,0.906615,2.14654,23.6469,5.17861,0.576894,0.831083,-0.0654313,0.612141
13.521,4.77548,0.536305,1.67859,12.2703,2.47646,0.802375,0.887641,-0.929629,0.721409
4.31356,4.52878,0.205532,1.34858,8.63344,1.28419,0.917579,0.858062,-0.211814,0.66179
12.5878,3.66868,0.648867,0.949321,2.93954,0.447958,0.226026,0.5998680000000001,1.01411,0.963156
6.10987,5.38387,0.650954,2.04848,16.2291,4.50085,0.435909,0.851784,1.2290999999999999,0.812303
8.48439,4.60884,0.136588,1.01579,4.75263,0.5488,0.918969,0.882332,-1.0195999999999998,0.682065
10.5006,4.36279,0.953563,1.91676,13.6027,3.68725,0.464475,0.345408,0.623802,0.84852
2.46948,4.77208,0.512657,1.11884,4.10128,0.733334,0.520733,0.6099060000000001,1.5356800000000002,0.958883
0.742904,6.29645,0.61117,2.14578,18.8645,5.17313,0.616336,0.770045,1.02302,0.766788
12.0785,5.4707,1.04804,2.19682,17.1342,5.55111,0.31193,0.41417000000000004,0.6756220000000001,0.88486
9.70856,5.77449,0.665117,1.78589,12.0544,2.98239,0.432681,0.80553,0.9044719999999999,0.831219
2.92054,5.39804,1.56863,2.81374,31.0105,11.6641,0.681536,0.598588,-0.830871,0.802062
10.7959,6.04521,0.178616,0.983454,4.08544,0.498036,0.83696,0.882352,1.0088599999999999,0.743737
4.26836,6.22523,0.225208,1.19362,5.5394,0.890428,0.784218,0.897321,-1.7878299999999998,0.808017
8.02715,5.88116,0.743516,1.60995,9.49825,2.18491,0.30952,0.765078,0.317716,0.857294
13.0182,6.49795,0.251742,1.07568,5.19604,0.6517,0.762948,0.722091,0.278183,0.69959
8.70509,8.00532,0.333566,1.70746,11.789,2.60646,0.861908,0.853323,0.820712,0.776917
2.17398,6.74466,0.0980398,0.613215,1.48831,0.120736,0.869959,0.8461339999999999,-1.76078,0.793746
5.60777,7.0902,0.111171,0.809914,3.36367,0.278173,0.861543,0.87079,-0.10204700000000001,0.612653
13.3671,7.9419,0.862794,1.53276,9.74643,1.88547,0.6545,0.376315,1.42484,0.757272
11.4561,7.30174,0.967557,1.88866,12.2383,3.52741,0.523233,0.826638,0.0732776,0.915663
10.5082,8.70242,0.609648,2.13759,18.2481,5.11413,0.71158,0.8718710000000001,-1.2256399999999998,0.78665
12.0601,7.78763,0.105416,0.846212,3.5301,0.317275,0.894174,0.885745,1.16995,0.637266
6.8497,7.83229,0.244471,1.28526,7.64339,1.11166,0.824305,0.839196,-1.01721,0.678964
