CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.222571,0.134662,0.653419,0.810579,2.83005,0.278859,0.931979,0.030582099999999997,-1.22947,0.729367
3.74821,0.597855,0.175491,1.2715,8.41051,1.07633,0.935461,0.852125,-1.6644999999999999,0.603893
6.16086,0.361832,0.311525,1.18467,5.0925,0.870534,0.705482,0.8725360000000001,-0.0152698,0.865785
8.57103,0.301269,0.5337,1.42282,7.80529,1.50817,0.803493,0.847446,-1.75081,0.81482
11.0977,0.529473,0.694269,2.00739,15.3034,4.23536,0.683682,0.8982389999999999,-1.76063,0.827227
13.3383,0.0562368,0.423108,0.676684,2.27909,0.162239,0.958187,0.693361,0.0054833799999999995,0.631189
1.29188,1.85424,1.15252,3.15247,34.905,16.404,0.323819,0.838129,0.309779,0.894462
7.30378,1.69719,0.402316,2.04681,19.4207,4.48987,0.868514,0.833051,-0.398005,0.677707
12.9676,1.66809,0.790636,2.40742,23.3094,7.30556,0.472311,0.86812,-1.20783,0.781127
5.44449,1.52931,0.879943,1.96193,12.8767,3.9541,0.340091,0.47593,0.170665,0.939097
10.0709,1.43727,0.0468345,0.449887,0.875915,0.047677,0.949925,0.881116,-1.3481800000000002,0.72593
3.65682,1.51242,0.960618,1.80096,10.6253,3.05853,0.362945,0.389516,-0.8123170000000001,0.958998
10.5525,3.04012,0.273864,1.88344,16.3522,3.49826,0.916668,0.8711990000000001,-1.7341900000000001,0.681515
4.3095,2.21228,0.080396,0.404457,0.526899,0.034643,0.5967,0.8782099999999999,0.47735700000000003,0.975366
4.783,3.40926,1.40867,3.00598,34.4401,14.2218,0.434475,0.35090299999999996,-0.122856,0.824244
12.8509,3.17881,0.202693,0.820429,2.50189,0.289149,0.635609,0.785431,-1.12649,0.845208
7.52752,3.79642,0.942597,2.54111,22.416,8.59146,0.298111,0.751493,1.6755799999999998,0.904977
0.198721,4.00801,0.371499,1.10291,5.29728,0.702464,0.887065,0.8834010000000001,-0.899272,0.721407
2.39829,4.52509,0.902076,2.81479,30.6314,11.6771,0.733527,0.729453,-1.3527799999999999,0.812594
12.6261,4.28529,0.113,0.684695,1.7335,0.16807,0.802867,0.8933610000000001,-0.0631099,0.849609
9.14264,5.55238,0.997358,2.76642,28.3798,11.0854,0.30835,0.638151,-0.5214719999999999,0.84718
6.06361,4.71516,0.170738,0.823982,2.43695,0.292922,0.696374,0.8743460000000001,1.11133,0.875262
13.362,6.29493,0.888121,2.54036,26.0847,8.58392,0.847066,0.890142,-0.8586079999999999,0.77724
11.2873,5.05563,0.518762,1.66728,10.115,2.42673,0.602955,0.6589969999999999,1.71166,0.863374
4.74577,5.26409,0.0814861,0.859422,3.96906,0.332367,0.936944,0.899743,-0.673792,0.584622
7.14253,5.60455,0.319005,1.3235,7.44871,1.21388,0.557947,0.8296810000000001,0.454505,0.738788
0.42263,6.29756,0.265884,1.23865,5.95413,0.995043,0.838933,0.8449760000000001,0.8190569999999999,0.809519
