CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.32103,0.316211,0.280317,1.1673,6.61858,0.832804,0.862423,0.892223,-1.69151,0.646767
4.30913,0.788268,1.61096,3.02633,41.891,14.5127,0.690408,0.517505,0.06573760000000001,0.68685
9.24355,0.616301,0.291639,1.41031,8.85989,1.46873,0.786258,0.898894,-1.69273,0.70526
11.4136,0.23952,0.179484,0.716711,2.40377,0.192766,0.773331,0.764115,0.164576,0.671343
13.2255,0.766931,1.23932,2.17234,21.0026,5.36761,0.604631,0.0480468,0.35241799999999995,0.705881
0.181024,0.804924,0.208475,0.669941,1.71929,0.157437,0.685745,0.598633,-0.901737,0.82011
6.05332,0.959902,0.39762,1.08187,4.21494,0.663019,0.418182,0.841298,1.40369,0.872388
10.6963,1.13931,0.115661,0.610884,1.5608,0.119364,0.852118,0.773151,1.00452,0.751137
7.86977,2.27389,0.963489,2.99082,41.9172,14.0078,0.66598,0.766785,-1.1224800000000001,0.670406
1.02851,1.68891,0.40325,1.35265,6.54161,1.29585,0.384985,0.867866,1.1222,0.878692
12.8909,1.88694,0.179075,0.925721,3.34407,0.415373,0.725479,0.8976919999999999,-1.30894,0.80507
11.7861,2.84019,1.82849,2.65565,36.145,9.80637,0.594534,0.331357,0.701558,0.612973
11.1295,3.97741,0.44425,1.54016,11.417,1.91291,0.669663,0.7354649999999999,0.7663420000000001,0.652724
5.865,3.40225,0.908826,2.18737,21.3922,5.47977,0.465963,0.566724,0.6965439999999999,0.702646
2.78301,4.66851,0.678218,3.30165,58.5822,18.8448,0.823457,0.885858,-0.995111,0.584582
0.587862,3.06435,1.4046,1.94534,14.7315,3.85463,0.599589,0.186505,0.9078440000000001,0.807033
12.8089,3.33228,0.377831,1.4225,8.90429,1.50714,0.844336,0.7696939999999999,-0.8185819999999999,0.713928
13.6873,3.05735,0.141144,0.585247,1.15814,0.104958,0.540587,0.763645,-0.343108,0.929111
0.46722,5.67958,1.15636,2.39937,28.9177,7.2325,0.819896,0.8977240000000001,-0.865557,0.625431
10.104,5.25226,1.38346,2.55533,36.5322,8.73655,0.585332,0.325942,-1.46324,0.561524
6.31745,5.05826,0.438059,1.65772,9.78508,2.38522,0.592957,0.883462,-0.158347,0.882278
7.77691,4.61681,1.28615,1.45375,8.00394,1.60867,0.505494,0.152058,0.675351,0.829516
12.3378,4.83446,0.532215,1.20456,5.40248,0.915124,0.587266,0.44627,-0.284423,0.843744
13.4301,4.69254,1.39267,2.10133,24.4561,4.85825,0.874273,0.553504,-0.951003,0.567218
7.56543,7.00447,1.0714,2.32219,27.7421,6.55679,0.546362,0.33025,0.074879,0.610668
5.31689,6.94693,0.593498,1.49072,10.2214,1.73455,0.763416,0.713678,1.57949,0.683019
11.6638,6.61653,0.605009,1.30492,8.21567,1.16346,0.624137,0.782933,1.37026,0.65114
9.18258,7.6696,0.247729,1.35325,11.1626,1.29757,0.898606,0.822495,-1.05957,0.515391
10.5143,6.63985,0.38,0.667989,1.71637,0.156065,0.493752,0.40088900000000005,-0.906574,0.816729
2.04397,7.54162,0.287921,1.01005,3.90129,0.539539,0.833273,0.879839,1.19712,0.821531
10.5175,7.50164,0.600881,1.22454,6.9268,0.961429,0.82598,0.464542,-1.61618,0.680085
13.3207,7.70378,0.804925,1.86189,12.4663,3.37958,0.358526,0.145143,0.997236,0.873619
0.94578,7.70944,0.555235,0.808914,2.80826,0.277144,0.820173,0.5914670000000001,0.976301,0.73201
3.47724,8.76074,1.53425,2.81867,36.2298,11.7255,0.611484,0.344073,1.6869100000000001,0.688923
11.6304,8.18026,0.373827,0.965051,3.37461,0.470596,0.535586,0.487436,-1.71159,0.867014
4.66344,9.52117,0.30992,1.28394,7.40304,1.10823,0.739375,0.8137770000000001,1.29101,0.699565
6.53037,9.87714,0.793874,2.14857,21.0259,5.19336,0.295073,0.800339,0.890228,0.689756
0.716469,9.15601,0.796568,1.11587,6.08635,0.727503,0.774997,0.195852,-0.060850600000000005,0.642713
