CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.407684,0.643673,0.654889,1.57684,9.69913,2.05286,0.783648,0.48871000000000003,-0.8420369999999999,0.80536
2.05971,1.60921,0.73123,2.7152,29.4004,10.4811,0.602358,0.8718349999999999,0.86299,0.787773
5.95146,0.618723,1.91326,3.62398,57.9916,24.9203,0.893636,0.635137,-0.0144534,0.711467
10.877,0.587904,1.00284,2.83498,33.2328,11.9302,0.881825,0.897899,0.032846099999999996,0.759771
4.26515,1.202,0.0626901,0.832576,3.81984,0.302183,0.976301,0.896862,0.458168,0.570101
13.3757,1.37751,2.39034,2.75628,30.7776,10.964,0.860649,0.254999,0.8822669999999999,0.775465
9.86654,1.73909,0.0751424,0.758823,2.73378,0.228781,0.951684,0.893973,0.26177700000000004,0.661709
12.3546,3.08794,1.13793,3.35995,41.7191,19.8607,0.450214,0.8620140000000001,-1.4437600000000002,0.850119
7.54397,3.19885,1.57605,4.49003,76.2388,47.3964,0.731668,0.820572,-0.365075,0.830753
5.10708,2.57774,0.165197,1.04719,4.41346,0.601279,0.853762,0.882029,1.3209,0.780588
0.946481,4.9912,0.974525,3.24458,40.105,17.8844,0.749276,0.843864,0.878138,0.824647
3.48353,4.29644,0.60735,2.52884,23.4835,8.46764,0.684078,0.897999,1.0456,0.855518
9.89643,4.47433,1.36676,3.30659,39.9655,18.9295,0.404791,0.173871,-0.412765,0.859458
11.7934,5.34255,0.169129,1.15154,5.85834,0.799533,0.886775,0.8885200000000001,-1.5031899999999998,0.711105
13.2269,6.07618,1.95484,3.19526,38.6279,17.0811,0.786077,0.0292801,0.070966,0.830346
8.38898,7.70662,1.44997,4.20688,63.4724,38.9833,0.559151,0.7193640000000001,-1.1053199999999999,0.875961
4.81956,6.3891,2.82257,4.66259,79.3439,53.0738,0.705351,0.167404,-1.45883,0.860777
11.3854,7.47481,1.06288,3.04914,31.0431,14.8433,0.474491,0.876383,0.687701,0.940892
