CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.996883,0.247092,0.551591,1.28816,6.87121,1.11921,0.858218,0.7550539999999999,0.00853961,0.758679
2.94893,0.127329,0.411484,0.604378,1.38298,0.115591,0.774196,0.350398,-1.7800399999999998,0.829757
5.0291,0.422887,0.37317,1.65029,11.6747,2.35332,0.89611,0.8562090000000001,-1.7993000000000001,0.732866
8.06425,0.63903,0.322737,1.58357,11.0183,2.07927,0.842275,0.832801,-1.6655699999999998,0.715005
9.56411,0.13874,0.345074,0.736963,2.00884,0.209573,0.748021,0.8810939999999999,-1.79785,0.84937
10.0936,1.62953,0.935561,2.35808,20.8353,6.86549,0.568036,0.51758,1.15939,0.838429
12.5663,3.05725,0.841019,3.25745,43.4265,18.0981,0.834645,0.890782,-0.900613,0.767628
13.4373,0.406656,0.639669,1.38732,7.08382,1.39807,0.595303,0.0857283,-0.8779819999999999,0.853563
2.18703,0.876274,0.0978927,0.881047,3.8029,0.358092,0.940512,0.890984,-0.727088,0.641257
0.632453,1.87727,0.483768,1.62852,9.23447,2.2614,0.52013,0.7779,0.8606520000000001,0.902243
3.20692,1.32261,1.49583,2.47352,23.3915,7.92399,0.327288,0.29170999999999997,0.910944,0.821716
6.03815,1.62729,0.889573,1.73037,10.6538,2.71279,0.309291,0.362978,-0.40305799999999997,0.882921
7.13785,1.66546,0.108231,0.43996,0.766722,0.04459,0.909859,0.789944,-1.12133,0.793118
3.86486,2.46377,0.119448,1.05549,5.83473,0.615685,0.954825,0.874303,-0.7242700000000001,0.59984
8.19069,2.1805,0.790684,1.66499,9.89346,2.41678,0.486881,0.383635,0.7201900000000001,0.880292
7.00886,3.41504,0.693668,2.22989,18.9722,5.80562,0.492741,0.803518,-1.28577,0.823379
9.08568,3.24024,0.493404,1.564,8.66685,2.00312,0.509333,0.883945,-0.644944,0.886667
1.62183,3.20148,0.32677,1.21248,5.07231,0.933303,0.499066,0.82329,1.4208500000000002,0.910528
0.195594,3.02274,0.130396,0.628509,1.48335,0.129997,0.771096,0.860596,-0.9043429999999999,0.836624
10.6226,3.29788,0.499066,1.40469,6.6121,1.45123,0.390159,0.588684,1.45466,0.937496
5.18201,3.92164,0.72519,1.97237,13.9266,4.01756,0.329775,0.848223,0.725862,0.877571
13.8303,3.82435,0.152342,0.619537,1.60423,0.124509,0.921039,0.8870480000000001,0.9005670000000001,0.751654
3.16255,3.77337,1.0086,2.32154,22.7857,6.5513,0.646186,0.586401,-1.00958,0.743087
0.434203,4.16961,0.690149,1.52707,7.93539,1.86455,0.616195,0.5081869999999999,1.00378,0.923205
10.3015,4.54119,0.148862,1.17935,6.8806,0.858872,0.912425,0.893505,-1.70516,0.635053
1.70591,4.98884,0.513457,1.87204,13.7772,3.43515,0.4769,0.877008,1.3058,0.799136
5.09038,6.23791,0.990917,2.35741,21.4966,6.85966,0.562209,0.7324660000000001,0.431516,0.812173
7.82976,4.98423,0.187805,0.826228,2.39179,0.295323,0.645748,0.897449,-0.40393799999999996,0.896656
13.8169,5.04901,0.863985,0.987054,5.78945,0.503524,0.955851,0.158294,-0.8842180000000001,0.528681
6.68694,5.20199,0.717595,1.59943,8.50513,2.14238,0.338143,0.584854,-0.067385,0.944932
9.2379,5.72683,0.181384,1.00898,4.5365,0.537824,0.869486,0.77444,-0.6449670000000001,0.705001
3.36427,6.18285,0.0824157,0.844379,4.07225,0.315217,0.965692,0.852269,-0.529874,0.550034
0.346524,6.61079,0.589669,1.49249,8.97155,1.74073,0.800135,0.7406929999999999,1.0131000000000001,0.780016
13.5961,6.09522,0.04,0.47247,0.965069,0.055223,0.92338,0.894522,0.617838,0.726673
11.9288,7.18186,0.448932,2.11533,18.6926,4.95601,0.768776,0.88127,-0.7236549999999999,0.752033
8.16463,7.19528,2.09435,3.88157,59.9431,30.621,0.428235,0.410728,0.8087439999999999,0.789631
10.1255,6.71263,0.462572,1.07738,3.95753,0.654787,0.218815,0.640865,-0.5106850000000001,0.921425
1.39916,7.42232,0.138733,1.02792,4.61957,0.568694,0.897808,0.873313,1.08439,0.718569
6.60276,7.22309,0.365447,0.826228,2.21059,0.295323,0.579867,0.633903,1.07993,0.970154
13.1959,9.45332,0.64204,2.09866,23.2806,4.83973,0.734189,0.565655,0.567678,0.594343
3.0387,7.98525,0.185266,1.10614,4.86039,0.708638,0.841239,0.877726,-1.45983,0.790854
4.53235,8.41876,1.57912,3.12427,37.8901,15.9677,0.452868,0.5447679999999999,1.63221,0.809318
10.0814,8.0025,0.217888,1.11429,4.72842,0.724416,0.757851,0.8698619999999999,-0.757323,0.824949
0.077,8.29189,0.08594439999999999,0.490369,1.04683,0.06174,0.945156,0.889599,0.9082429999999999,0.721638
7.70806,9.29857,0.422319,2.27963,23.0094,6.20281,0.88265,0.8935989999999999,1.6850899999999998,0.709531
2.09799,8.82221,0.206836,0.970181,3.76399,0.478142,0.726613,0.753215,-0.5595600000000001,0.78561
1.029,8.64884,1.53349,2.38429,20.1057,7.09701,0.473835,0.154353,0.68998,0.888277
4.27878,9.7646,0.363133,1.76882,12.6424,2.89766,0.849919,0.8807659999999999,-1.70293,0.777474
0.897783,9.95188,0.444982,1.69265,10.2664,2.53923,0.627074,0.878981,0.0884104,0.876732
10.6685,10.2189,0.550479,1.99517,18.6643,4.15853,0.729633,0.782165,0.46307699999999996,0.670036
2.47414,9.87161,0.117069,0.484859,0.756057,0.059682,0.457486,0.8884010000000001,0.43452399999999997,0.976844
8.98261,11.0739,0.625394,1.78576,11.3326,2.9817,0.356246,0.69959,1.34486,0.884024
2.42045,12.1236,0.883522,3.28561,44.6066,18.5714,0.587144,0.8797119999999999,1.78661,0.760294
13.0605,11.4078,0.433261,1.47764,8.67809,1.68928,0.617031,0.7548739999999999,-1.41246,0.790424
6.5943,11.6983,0.577523,2.09049,17.5025,4.78348,0.685061,0.867744,1.6069300000000002,0.784416
11.721,11.2747,0.392673,1.07436,3.74835,0.649299,0.271659,0.695641,0.45535899999999996,0.967403
0.164957,12.1845,0.523663,1.30299,8.87379,1.15831,0.967156,0.835251,0.931766,0.60107
10.851,12.9872,0.959537,3.01003,37.327,14.2794,0.666303,0.845756,1.7633,0.762551
4.73971,12.8477,0.663018,1.4917,7.26082,1.73798,0.474469,0.652212,1.29779,0.962784
7.96697,12.9143,1.18425,2.10093,18.2034,4.85551,0.527043,0.24555800000000003,-0.119966,0.761764
5.83009,13.2882,0.224476,0.885246,2.61034,0.363237,0.558869,0.868663,-0.600133,0.943147
13.8258,13.1714,0.457969,0.664545,1.68725,0.153664,0.820044,0.456036,0.906862,0.822278
13.3257,13.6751,0.257962,0.924701,3.63515,0.414001,0.698608,0.742762,0.09787649999999999,0.738974
4.85755,13.8382,0.335665,0.626847,1.62679,0.128968,0.827,0.305058,1.6776499999999999,0.758821
8.39773,13.7177,0.137083,0.521095,0.883546,0.074088,0.493144,0.8378709999999999,-1.31381,0.965503
0.43738,13.2262,2.33935,1.7482,12.1987,2.79751,0.750451,0.19453900000000002,-0.805334,0.787078
2.0454,2.15052,0.720834,1.14275,4.27961,0.781354,0.318833,0.39303699999999997,0.912623,0.958618
