CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.629028,0.579234,1.58194,1.88491,13.2089,3.50649,0.566352,0.0530113,0.932533,0.845015
2.46429,1.07826,0.386902,1.89092,13.7466,3.5401,0.7759,0.883538,-1.39077,0.817146
4.72011,0.619433,1.64078,2.82421,32.0689,11.7947,0.740653,0.316957,-0.0701446,0.781374
7.82366,0.468061,0.729024,1.821,13.6004,3.16177,0.710664,0.673768,0.05702480000000001,0.765982
10.3524,0.595638,0.792649,1.98636,18.516,4.10365,0.743757,0.709646,1.7643199999999999,0.669449
13.4285,0.449938,0.360728,1.23808,5.70737,0.993671,0.642075,0.637952,-0.00845032,0.843742
5.72137,1.9173,0.416935,2.22989,22.6404,5.80562,0.897429,0.8763599999999999,1.7123599999999999,0.689973
0.516053,2.45992,0.48693,1.81909,12.7086,3.15183,0.782417,0.887737,-0.9113089999999999,0.818013
8.43067,1.98181,0.662862,1.94106,15.2843,3.82925,0.439752,0.32237499999999997,-0.877193,0.774426
13.518,2.09476,0.648032,1.73843,12.2292,2.75086,0.775947,0.6831440000000001,-0.857599,0.776365
10.4965,3.26968,2.47932,4.24304,70.7881,39.9972,0.781793,0.11051,-0.9311750000000001,0.798994
3.41964,3.94657,0.407283,2.27605,21.8552,6.17366,0.840007,0.892659,-0.9616079999999999,0.744658
1.94037,2.60118,0.53029,1.11288,4.19612,0.721672,0.155983,0.728987,-0.255446,0.927248
12.6528,3.53082,0.640269,1.55439,8.07637,1.96642,0.233971,0.374684,-0.172437,0.939836
7.5916,4.38883,2.43606,4.35832,67.3297,43.3466,0.500922,0.0446458,0.823056,0.886301
5.75121,3.87624,0.405907,1.05608,3.67122,0.616714,0.260676,0.8619490000000001,-0.538301,0.954398
12.9499,5.47268,1.89298,3.2293,39.1896,17.6329,0.508333,0.08566549999999999,1.5371199999999998,0.835981
1.39274,4.80443,2.3702,4.1164,61.3013,36.5216,0.466594,0.052294799999999995,1.14872,0.868389
11.7626,5.57081,0.230992,1.56925,10.9276,2.02336,0.889931,0.8928090000000001,1.3422399999999999,0.707957
5.53181,6.40088,0.541452,2.5616,26.7958,8.80104,0.776041,0.896926,-0.810966,0.76932
9.24257,5.73317,0.268304,1.5463,9.70871,1.93589,0.842971,0.8853300000000001,0.919388,0.773707
7.57071,6.74557,0.579854,1.8292,11.4801,3.20465,0.417213,0.8196899999999999,1.49577,0.915643
2.90949,6.83364,0.230118,1.07037,4.29219,0.642096,0.722023,0.8768819999999999,0.800063,0.838567
1.20223,7.65255,1.14469,2.89991,32.6939,12.7689,0.536276,0.335262,0.666089,0.808076
12.6196,8.26029,0.282827,1.91813,17.381,3.69514,0.904955,0.899623,1.14274,0.665012
8.28649,8.45878,0.29061,1.59507,12.6239,2.12489,0.914535,0.831966,-0.214447,0.633161
3.63722,9.38262,0.997776,2.70727,29.3576,10.3895,0.413903,0.72166,-0.48985799999999996,0.78432
10.1248,9.04378,0.299658,1.51375,10.2659,1.81619,0.834773,0.892171,1.5912899999999999,0.701232
6.27308,8.6492,0.627998,1.28195,5.85013,1.10309,0.516291,0.55401,-0.601009,0.882522
0.983105,9.72344,0.936904,2.36887,20.5346,6.96016,0.509953,0.34842300000000004,-0.5390229999999999,0.858506
5.13517,8.95253,0.133315,0.488546,0.759516,0.061054,0.393696,0.857097,-0.6908669999999999,0.987242
7.04721,10.0726,1.23812,2.27089,17.359,6.13181,0.12007,0.186409,-1.62995,0.933292
5.8592,11.4208,0.574977,2.10419,19.8164,4.87815,0.840184,0.728865,0.481911,0.701933
9.31755,11.7346,0.935393,3.17407,41.6078,16.7435,0.583636,0.82879,1.6192,0.76069
13.2978,12.1921,1.16041,2.41512,24.5576,7.37587,0.702939,0.35834200000000005,0.9524349999999999,0.746176
1.91077,11.5022,0.404413,1.67975,11.1894,2.48161,0.697853,0.861392,-1.50599,0.792193
0.772157,13.0484,0.663934,2.07944,16.1845,4.70802,0.477427,0.738947,0.746503,0.839352
4.25102,12.5424,0.52759,1.86516,13.0396,3.39742,0.542805,0.82356,-0.991049,0.838144
11.2089,13.4338,0.91518,2.35272,24.902,6.81884,0.812685,0.853278,1.76768,0.698323
7.38842,13.3479,0.30586,1.53006,9.7407,1.87552,0.842977,0.8829680000000001,0.10570700000000001,0.75505
12.4162,0.257988,1.72573,1.72525,15.3205,2.68878,0.939904,0.296738,-0.15306,0.610352
10.7721,7.28018,1.90294,3.39524,40.3649,20.4932,0.195848,0.273765,0.391015,0.897194
12.3355,10.9505,1.26699,2.08563,17.2222,4.75021,0.575191,0.6898350000000001,1.25087,0.793481
13.2368,9.00565,2.04593,2.78923,29.1127,11.3619,0.648131,0.22832899999999998,-0.9150790000000001,0.839527
3.20875,11.4125,0.890637,1.23479,5.25528,0.985782,0.245717,0.184679,-0.06396639999999999,0.911469
2.17866,13.7326,1.00885,1.11235,4.83355,0.720643,0.811309,0.0942662,1.78264,0.804202
5.83079,13.3946,1.31538,1.92469,12.8591,3.73321,0.519251,0.663763,-0.0289108,0.905028
13.4345,13.7012,2.07697,1.37761,9.59142,1.36891,0.928885,0.0562456,-0.769558,0.62161
12.1452,1.84408,1.41864,1.90798,12.6574,3.63683,0.380293,0.379422,-1.06849,0.903553
3.68464,6.46593,1.39273,2.03923,13.8366,4.44014,0.176219,0.406275,0.5396569999999999,0.944171
