CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.394001,0.503622,0.832231,1.50715,9.86809,1.79252,0.773034,0.17890799999999998,-0.8035840000000001,0.723147
1.59186,0.641407,0.366664,1.30196,6.51684,1.15557,0.516059,0.8352689999999999,-0.759437,0.817166
3.05025,0.205053,1.50732,1.72106,16.2051,2.66923,0.955166,0.0917071,1.76789,0.574235
4.66782,0.0847887,0.111901,0.453101,0.783858,0.048706,0.829597,0.87223,0.0511286,0.822814
6.51135,0.1833,0.294147,1.03896,5.4689,0.587216,0.94625,0.831942,-1.74182,0.620082
8.48267,0.179371,0.286066,0.916975,3.33528,0.403711,0.86557,0.79199,-1.77629,0.792013
11.2715,1.54056,0.929564,2.95322,38.3603,13.4861,0.600544,0.772757,-0.9629460000000001,0.714264
13.0199,0.240411,0.24758,0.945184,3.80493,0.442127,0.788793,0.827368,1.79671,0.737625
5.03455,1.95031,0.371439,2.0241,20.5724,4.34204,0.913291,0.8184910000000001,-0.604495,0.625646
2.72614,1.38,0.18881,1.14408,6.12351,0.784098,0.878813,0.898307,1.04761,0.671528
8.58473,1.92194,0.271503,1.80016,17.06,3.05442,0.941606,0.8673839999999999,-0.41219,0.596747
7.05935,1.20732,0.425953,1.31913,6.03652,1.20187,0.361949,0.882529,-1.7809899999999999,0.9056
13.417,2.14122,0.85864,2.23842,21.4024,5.8725,0.811709,0.7621939999999999,0.7924869999999999,0.735478
4.0057,1.11804,0.026822400000000003,0.412313,0.77489,0.036701,0.940745,0.883411,-0.162215,0.689227
0.449963,2.23961,0.172675,1.12405,6.91577,0.743624,0.926342,0.8951439999999999,1.01686,0.573957
10.2218,2.95754,0.1299,0.867912,3.82985,0.342314,0.884906,0.8375060000000001,-1.24692,0.617901
2.078,3.07336,1.64814,3.64428,55.5983,25.3415,0.459877,0.683451,-1.03489,0.750431
8.56597,4.3733,1.08582,3.32826,46.7354,19.304,0.739023,0.894418,-0.242207,0.744624
12.1071,4.43466,0.125665,1.05588,6.94871,0.616371,0.958061,0.864709,-0.494607,0.504051
0.171775,5.11624,0.687311,1.37795,10.328,1.36994,0.944322,0.7763549999999999,0.925758,0.577567
13.4797,4.70513,0.439869,1.48153,8.88945,1.70265,0.67977,0.784365,-0.950091,0.775699
5.06424,5.37302,0.695706,2.51804,26.811,8.3596,0.763713,0.738743,-0.914206,0.742953
3.06447,5.18578,0.297292,1.52143,9.26773,1.84397,0.807883,0.875953,1.41649,0.784657
8.88657,5.87782,0.188191,1.37634,9.91331,1.36514,0.923212,0.8572660000000001,1.6369,0.600321
1.18654,5.98027,0.353941,1.51012,8.3164,1.80315,0.639486,0.854473,-1.68221,0.861463
10.3213,6.90728,0.89023,2.71108,30.5643,10.4334,0.693906,0.802983,1.76912,0.755474
12.9046,7.3163,0.340815,1.78122,13.7136,2.95906,0.804599,0.8701399999999999,0.72709,0.726831
2.8665,7.51426,0.575449,2.08075,15.9923,4.71694,0.541703,0.843517,1.61833,0.850513
0.798363,7.65325,0.381507,1.51622,8.9331,1.8251,0.647965,0.8212649999999999,0.0346001,0.808487
7.03015,8.33581,0.918601,2.8513,32.6646,12.1374,0.569833,0.7610370000000001,1.00976,0.781911
8.90185,8.25906,0.613415,1.33781,7.39983,1.25367,0.636109,0.535101,0.933353,0.759831
4.62781,8.16925,1.37016,2.403,21.9188,7.26543,0.444057,0.128497,0.946711,0.827639
11.7002,8.39716,0.304702,0.912277,3.04611,0.397537,0.552262,0.786057,-1.34408,0.858334
13.2671,9.04272,1.33249,2.25366,19.5387,5.99324,0.547008,0.195434,-0.681595,0.816638
0.765861,9.07115,0.192515,0.905403,2.95132,0.388619,0.685993,0.852653,0.985749,0.872605
0.114044,9.10245,0.632779,0.991071,4.83885,0.509698,0.955932,0.650098,-0.8776999999999999,0.637701
2.47119,9.62346,0.832875,2.48796,23.7536,8.06359,0.754474,0.7365130000000001,-1.6419,0.818666
10.4375,9.7311,0.838752,2.48372,24.2707,8.02243,0.503934,0.694243,1.67615,0.798495
8.60235,8.96077,0.118579,0.493078,0.778418,0.062769,0.486476,0.862338,1.4664599999999999,0.981224
4.89507,10.1074,0.208933,1.31573,8.92462,1.19261,0.868528,0.880319,-0.541271,0.609388
13.1231,10.1644,0.141441,0.874243,3.22983,0.34986,0.879891,0.8854460000000001,0.423454,0.74342
8.1625,11.0849,0.401928,2.26839,24.8802,6.11157,0.908852,0.867561,-1.60847,0.64973
1.04128,11.2839,0.745299,2.32752,20.219,6.60206,0.435663,0.6434000000000001,1.01087,0.84174
12.2463,11.2758,1.08907,2.36043,23.161,6.88607,0.487245,0.7290009999999999,-0.21458,0.755742
13.7109,11.4962,0.681875,1.32188,7.64593,1.20942,0.873739,0.283526,0.8083750000000001,0.717968
3.76008,12.1866,0.868712,2.36399,21.8865,6.91728,0.616831,0.6929900000000001,0.631937,0.802167
