CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.978,0.1288,0.0896,0.485786,0.884274,0.060025,0.803798,0.891263,1.75604,0.838401
3.96124,0.0991843,0.163474,0.60077,1.47742,0.113533,0.886086,0.8800239999999999,1.79047,0.76747
7.4172,0.299976,0.557446,1.30582,6.0903,1.16586,0.722136,0.683378,0.048491,0.87958
9.83872,0.116329,0.235531,0.64729,1.91365,0.142002,0.78303,0.893848,-1.68663,0.687835
10.7931,0.268707,0.471746,0.840069,2.57944,0.310415,0.533516,0.350099,1.5493000000000001,0.859517
12.5878,0.540857,0.349614,1.43787,8.22918,1.55653,0.812211,0.8464879999999999,0.00548437,0.789284
2.32366,0.589045,1.40333,2.28896,20.1903,6.2793,0.755649,0.8279089999999999,1.7495500000000002,0.815235
5.36582,0.883587,0.447519,1.65835,11.1057,2.38797,0.774084,0.729542,1.79374,0.777958
3.73045,0.941861,0.470408,0.784136,2.47487,0.252448,0.777027,0.482984,1.46746,0.780514
8.99889,1.25296,0.294249,1.32388,6.24512,1.21491,0.75944,0.8556919999999999,-0.75165,0.881667
2.70714,1.27359,0.293199,0.835714,2.61857,0.305613,0.61401,0.583539,1.41304,0.837916
7.8425,1.12036,0.179464,0.635615,1.30716,0.134456,0.316242,0.841145,0.9346909999999999,0.970975
1.12653,1.41057,0.402369,1.29861,6.91226,1.14665,0.61685,0.677341,-1.5099799999999999,0.766451
13.7021,1.19211,0.0810526,0.443319,0.655311,0.045619,0.676635,0.859761,1.04995,0.94218
4.09688,2.05564,0.703886,1.76637,10.8265,2.88566,0.471426,0.367637,0.120337,0.905368
12.79,2.05738,0.273962,1.18839,5.74023,0.878766,0.748948,0.8985070000000001,-1.0456100000000002,0.772925
11.7392,1.93625,0.130778,0.689781,1.70331,0.171843,0.753934,0.887975,1.10262,0.877561
8.0227,2.04589,0.11104,0.651947,1.57377,0.145089,0.789441,0.8997379999999999,-1.3825200000000002,0.848464
5.85302,2.93338,0.730891,2.01993,17.8188,4.31528,0.588423,0.874253,1.20789,0.719359
0.350294,2.63404,0.316729,1.12023,4.42969,0.736078,0.646202,0.8699290000000001,0.9531270000000001,0.890006
2.31449,2.44249,0.660405,1.56489,10.3431,2.00655,0.479573,0.5965010000000001,1.57689,0.743815
10.3507,2.41593,0.10444,0.717136,2.13662,0.193109,0.865225,0.8522069999999999,0.419292,0.756181
9.35342,2.69839,0.183314,0.764469,1.97549,0.233926,0.591152,0.8334600000000001,0.460262,0.929383
8.16593,2.93652,0.0456109,0.525085,1.3791,0.075803,0.943596,0.862456,-1.6537600000000001,0.628077
11.5419,3.09272,0.668462,1.60564,10.1294,2.16742,0.537406,0.687671,1.5465600000000002,0.799577
2.0348,3.5154,0.2348,0.771137,1.98617,0.2401,0.266218,0.880282,-1.7720500000000001,0.940579
0.857613,4.89999,0.723497,1.66002,12.2756,2.39517,0.584195,0.584784,1.00648,0.705232
13.4248,3.8373,1.03235,1.89,14.904,3.53496,0.64215,0.848236,0.766165,0.752957
0.273229,3.85005,0.421464,1.00076,3.59947,0.52479,0.526958,0.241618,-0.8904949999999999,0.874115
2.77796,4.5953,0.24342,1.43597,9.49046,1.55036,0.933499,0.872136,1.33218,0.682577
9.14449,4.29885,0.180467,1.13754,5.50584,0.770721,0.901131,0.881905,-1.31488,0.738344
8.26354,3.23637,1.61007,2.34505,22.7496,6.7523,0.537554,0.8310939999999999,1.5826900000000002,0.759412
10.4031,3.87312,0.0706335,0.525085,1.04881,0.075803,0.831558,0.884872,-1.24464,0.825872
6.51841,4.10813,0.174013,0.85586,2.70427,0.328251,0.681129,0.866563,-1.2598,0.850952
9.92454,3.67534,0.817589,1.21055,5.64868,0.928844,0.674659,0.49168500000000004,-0.670787,0.815016
10.6816,4.56751,0.544475,1.25799,5.88082,1.04238,0.703377,0.468691,1.66482,0.845401
12.3649,4.17791,0.450856,0.950047,4.15189,0.448987,0.717428,0.51323,-1.10877,0.682958
4.36574,4.85932,1.05981,2.431,25.0308,7.52233,0.681649,0.724641,-1.1565,0.741728
7.70973,5.22127,0.483219,1.11867,4.41025,0.732991,0.368469,0.592224,0.62308,0.891428
6.16415,4.97906,0.127925,0.624056,1.47277,0.127253,0.758152,0.87041,1.7487000000000001,0.830732
6.85092,5.64575,0.108506,0.736158,2.29422,0.208887,0.855559,0.890042,1.06371,0.742089
8.35425,6.01212,0.152638,0.994395,4.47545,0.514843,0.916176,0.887583,1.06605,0.694114
11.1846,5.91338,0.473291,1.50252,8.48133,1.77605,0.47941,0.8266249999999999,0.635325,0.836227
12.8835,5.55523,0.485355,1.12439,4.66576,0.74431,0.308433,0.305974,-0.588792,0.851265
13.6934,5.71534,0.189731,0.759959,2.34931,0.22981,0.706876,0.788485,0.96353,0.772307
9.77882,5.90107,0.752723,1.53961,8.77399,1.91085,0.35989,0.453167,-0.627159,0.848734
0.554661,5.97017,0.039745800000000005,0.425983,0.728913,0.040474,0.896094,0.895041,-0.11361700000000001,0.782094
4.21855,6.55503,0.338844,0.925721,4.14165,0.415373,0.736355,0.634629,0.370585,0.650034
2.93912,6.69686,0.191412,0.97869,4.06454,0.490833,0.899196,0.8634080000000001,0.45909599999999995,0.740336
1.01976,7.27955,1.13749,2.41538,24.9569,7.37827,0.488571,0.738494,1.0054,0.734395
6.49267,6.88418,0.374005,1.09696,4.67283,0.691145,0.568685,0.413672,1.09658,0.809003
10.483,6.78269,0.09164660000000001,0.688401,1.92216,0.170814,0.878689,0.880624,-1.51936,0.774539
13.1372,7.32028,0.659585,2.03323,16.5999,4.40103,0.613042,0.639017,0.354651,0.782374
5.19856,7.03436,0.619154,1.12749,4.95272,0.750484,0.503995,0.644193,1.19374,0.806371
7.7325,7.96091,0.640078,2.00032,17.0585,4.19077,0.509929,0.677161,0.6714709999999999,0.736894
2.9023,7.31453,1.17072,1.69143,12.3272,2.53374,0.739446,0.528755,-1.79504,0.72911
5.74183,7.59216,0.11121,0.780927,2.69037,0.249361,0.855407,0.898348,1.17657,0.712127
0.112972,7.87228,0.149722,0.617826,1.98011,0.12348,0.940079,0.898194,0.818875,0.60561
10.0892,7.92011,0.431351,1.51575,10.0745,1.82339,0.742243,0.709849,1.71836,0.716441
1.61123,8.03901,0.208416,0.964581,5.47894,0.46991,0.876755,0.872673,-0.14604799999999998,0.533495
12.3047,8.72694,0.179861,0.946892,4.09268,0.444528,0.761833,0.891041,-1.48502,0.688244
4.31747,8.98192,0.864138,1.90882,14.7187,3.64163,0.541284,0.5849,0.251876,0.777701
5.67019,9.42348,0.174275,1.13296,5.83678,0.76146,0.891137,0.875466,-0.8018219999999999,0.69089
13.5538,9.06092,0.541584,1.20576,5.26153,0.917868,0.333139,0.207787,-0.6474150000000001,0.868078
11.0077,8.00189,1.05176,1.48143,9.03961,1.70231,0.662932,0.564852,-0.9078870000000001,0.762711
7.36859,9.43031,0.272617,1.10291,4.46038,0.702464,0.629643,0.8298300000000001,-1.56054,0.856765
9.65247,10.0716,0.797534,2.26205,27.0422,6.06047,0.715605,0.6833899999999999,0.328815,0.594446
0.240112,9.35111,0.951089,1.34,8.45773,1.25984,0.913822,0.241249,1.05988,0.666971
1.67589,10.2793,0.832653,2.56917,27.4473,8.87924,0.582274,0.574066,-1.41799,0.755502
10.9566,9.338,0.265773,0.846212,2.94873,0.317275,0.841219,0.874869,-0.15079800000000002,0.762909
11.4551,9.9246,0.140159,0.661066,1.52768,0.151263,0.659978,0.886257,-0.681939,0.898682
4.16174,10.2499,0.272468,1.20726,5.58574,0.921298,0.697289,0.897261,-0.138557,0.819729
13.6107,10.2614,0.206294,0.920339,3.13925,0.40817,0.748722,0.867676,0.817222,0.847656
12.7192,9.79003,0.450122,0.863541,2.81208,0.337169,0.632996,0.560009,-0.5820029999999999,0.833082
