CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.7295,1.02421,1.66865,3.68248,50.3367,26.1469,0.603171,0.837219,-0.08889129999999999,0.846343
7.35767,1.60515,1.1379,3.53676,50.6749,23.1642,0.57545,0.651486,1.35404,0.775478
10.7242,0.725373,1.07364,2.63584,27.8008,9.58857,0.546977,0.862161,-0.0840968,0.785108
13.3207,0.670228,1.49782,2.3541,23.8562,6.83085,0.873017,0.101819,-0.768267,0.729791
3.16036,1.88495,0.129639,0.566142,1.1325,0.095011,0.626352,0.854106,0.452307,0.889126
10.6057,2.72414,0.289768,1.42777,7.86258,1.52395,0.756689,0.865474,0.169857,0.814515
12.9627,3.66788,0.543748,2.31919,20.5718,6.53141,0.725195,0.867067,0.825105,0.821389
4.06206,5.16153,1.10257,3.05989,35.6419,15.0008,0.431983,0.678794,0.439682,0.825275
4.2771,2.63847,1.05813,2.33544,19.4366,6.66964,0.15943,0.365282,-0.179738,0.881587
0.35541,3.02851,0.146387,0.889406,3.41323,0.368382,0.865124,0.898697,0.977534,0.728088
1.19665,4.38145,1.18519,2.85866,33.725,12.2317,0.601297,0.723544,0.769846,0.761243
5.71592,3.05535,0.202574,1.01431,3.75457,0.546399,0.76044,0.88413,0.912543,0.860857
8.26576,3.99535,0.622441,1.28895,5.61997,1.12127,0.1627,0.332805,0.649403,0.92873
6.77104,5.25422,1.07207,2.51969,25.4413,8.37606,0.583784,0.411348,0.985857,0.78398
10.9852,4.89916,0.192395,0.956535,3.3595,0.458248,0.721534,0.8773909999999999,0.9001269999999999,0.855611
0.148235,4.74216,0.0868137,0.51126,0.957068,0.069972,0.855203,0.882654,0.895277,0.858007
9.17362,5.18017,0.135866,0.932048,3.62979,0.423948,0.86715,0.885711,0.9334910000000001,0.751873
2.5682,6.60484,0.637108,1.36013,7.59846,1.31746,0.710322,0.519276,0.674191,0.764864
13.114,5.82425,0.771208,1.37841,6.81651,1.37131,0.223306,0.33949199999999996,0.829227,0.875682
0.476069,6.54976,0.501031,1.38493,6.80858,1.39087,0.421307,0.621009,1.0172400000000001,0.885016
11.672,6.52915,0.347497,1.13585,4.47755,0.767291,0.394682,0.850978,0.766301,0.905213
9.37267,6.92764,0.212314,0.983454,3.47494,0.498036,0.693469,0.8684080000000001,0.629055,0.874401
12.2932,8.54831,3.64289,5.62431,157.707,93.1547,0.73081,0.708078,-1.18617,0.630139
6.2869,8.05487,0.611554,2.43181,21.7996,7.52988,0.638019,0.8734059999999999,0.5423100000000001,0.85224
4.20901,7.38142,0.378452,1.1602,4.4738,0.817712,0.351042,0.742239,0.9150849999999999,0.945239
2.76619,7.89937,0.18473,1.13041,5.28859,0.756315,0.85183,0.862854,0.616784,0.759065
9.29488,9.5054,0.87742,3.43062,52.7702,21.1405,0.730593,0.765046,-1.38272,0.700657
1.19942,8.6359,1.37974,3.1471,35.9782,16.3203,0.397862,0.779443,1.3575899999999999,0.864829
3.50926,10.3325,1.17103,3.10264,41.0181,15.6384,0.395255,0.722523,0.492105,0.737287
0.866304,10.2133,0.173486,0.809248,2.3977,0.277487,0.712706,0.8038120000000001,0.939203,0.858059
6.46309,11.4766,0.516447,2.11352,16.8559,4.94332,0.66309,0.8895109999999999,0.49051,0.832552
13.1444,12.2618,0.293858,1.42691,8.0154,1.52121,0.818122,0.860719,0.41100299999999995,0.798027
2.00813,12.5678,1.67048,2.76416,30.6981,11.0583,0.547481,0.316746,0.8747440000000001,0.781925
4.42452,13.1677,1.18725,2.9826,41.1299,13.8925,0.757474,0.476019,1.6985599999999998,0.679486
0.339909,13.5024,1.33443,1.51089,10.7297,1.8059,0.882074,0.0928929,0.6708419999999999,0.668381
10.8005,12.988,0.393289,1.86604,13.3247,3.40222,0.763569,0.8462179999999999,0.38376899999999997,0.820983
8.44241,13.1797,0.912139,2.39641,20.0559,7.20574,0.458684,0.819952,1.73822,0.899555
0.844856,12.6579,0.100478,0.649368,1.64019,0.143374,0.827077,0.8727320000000001,-1.3955899999999999,0.807677
12.8711,13.5351,0.674091,1.70145,10.8344,2.57902,0.769448,0.8453449999999999,0.0162926,0.839424
1.63278,13.7877,0.0564623,0.517858,1.23127,0.072716,0.95499,0.8896999999999999,0.020742899999999998,0.684254
12.0723,5.31207,0.53378,0.982324,3.20975,0.496321,0.211095,0.36973599999999995,-1.70052,0.944471
10.7145,7.13817,0.608634,0.965987,3.05063,0.471968,0.338428,0.29294,0.792576,0.960956
12.1548,2.30409,2.07938,2.96109,30.6108,13.5941,0.247081,0.7671290000000001,1.4544,0.899863
0.414718,11.2076,0.965347,1.3969,6.58851,1.42722,0.656585,0.5524629999999999,0.914873,0.930447
5.81095,10.074,1.63919,1.78005,10.9903,2.95323,0.39281,0.176787,1.02264,0.905742
8.99168,5.98251,1.99992,2.96153,29.3581,13.6003,0.192246,0.141753,1.00628,0.938544
5.11817,0.650539,0.720329,0.602579,1.18791,0.114562,0.332633,0.8548319999999999,-1.12245,0.960275
