CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.16607,0.752289,0.825169,2.27356,17.7525,6.15342,0.391393,0.8499939999999999,0.0373795,0.914751
6.13647,1.97539,2.38851,6.00698,162.811,113.492,0.686184,0.8209350000000001,0.141648,0.69627
9.86454,1.06956,0.578335,2.51348,25.9006,8.31432,0.761147,0.864338,-1.62004,0.766287
13.2669,0.785494,1.12935,2.12364,20.1144,5.01466,0.678968,0.189831,-1.6251,0.704376
11.8496,3.48964,2.42983,5.01619,97.1899,66.0875,0.568862,0.39576900000000004,-1.3596199999999998,0.813347
2.37788,2.95399,0.557393,2.0806,15.2013,4.71591,0.618251,0.8899819999999999,0.132782,0.894636
9.80596,4.25051,0.409426,1.93705,17.3513,3.80559,0.817862,0.824175,1.4095199999999999,0.679359
6.07306,6.01329,1.13284,4.62504,90.2279,51.8019,0.795218,0.8906820000000001,0.013454200000000001,0.744801
2.58741,4.81989,0.279867,1.45849,8.1135,1.62445,0.785437,0.8952979999999999,-1.24624,0.823657
10.6167,7.31087,0.706544,2.91951,32.6908,13.0295,0.76822,0.8226819999999999,-1.44395,0.819114
13.2051,8.31431,0.495769,1.93466,13.9622,3.79152,0.694035,0.895658,0.8987560000000001,0.842182
0.254014,8.13629,0.115382,0.717136,2.10521,0.193109,0.877866,0.882057,0.9964109999999999,0.767462
2.47905,9.24244,1.69209,3.79475,50.5227,28.612,0.38626,0.7773829999999999,-0.866775,0.895427
5.48872,9.35523,0.602878,2.46233,22.5927,7.81697,0.733791,0.854093,-1.73529,0.843093
9.22912,10.4278,0.793877,3.70983,56.7668,26.7338,0.83097,0.801276,-1.45268,0.761664
1.03449,11.6674,0.453553,2.51514,31.455,8.33078,0.927385,0.8907210000000001,-1.0805200000000001,0.631808
4.24876,10.8456,0.438382,1.18201,5.08438,0.864703,0.279903,0.844824,-1.4611,0.863291
13.7034,11.5214,0.478741,1.29562,8.8099,1.13876,0.92298,0.843112,-0.851134,0.598597
5.37288,10.9643,2.58301,4.05157,58.4574,34.8231,0.571457,0.39942300000000003,-1.2026000000000001,0.882178
