CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
2.34572,0.385582,0.551892,1.76244,15.2999,2.86645,0.892685,0.877397,0.0261469,0.637813
5.48431,0.568426,0.465682,1.70641,13.4252,2.60166,0.776519,0.8256650000000001,0.0516307,0.68139
9.1753,0.37139,1.32084,2.20677,25.3612,5.62692,0.889778,0.509957,-0.028575200000000002,0.603245
11.7236,0.403831,0.805896,1.92085,20.1654,3.71092,0.852276,0.773702,-0.060968400000000006,0.574818
13.7329,1.14199,0.517451,1.22483,6.52182,0.962115,0.90209,0.8834010000000001,-0.945057,0.722659
0.313627,0.936936,0.14489,0.811575,2.81883,0.279888,0.896015,0.86568,1.14088,0.734071
12.1818,2.00465,0.507722,2.10911,20.2761,4.91245,0.786732,0.836652,-0.0212416,0.689232
8.08686,0.923254,0.196331,0.604975,1.33129,0.115934,0.678607,0.5929719999999999,-1.5365799999999998,0.863681
6.1421,2.61366,0.37765,2.2193,24.4065,5.7233,0.874506,0.89512,1.2633,0.63398
9.16808,2.35063,0.68298,2.27929,20.0573,6.20007,0.570236,0.8192860000000001,-0.426043,0.813722
1.87709,1.84726,0.293215,0.846822,2.4127,0.317961,0.370654,0.816664,-0.259006,0.933748
3.59322,2.90054,0.612125,2.34163,26.468,6.7228,0.719641,0.81537,-1.06224,0.650823
0.673385,2.76102,0.635978,1.88847,14.1331,3.52638,0.367774,0.895539,-1.07079,0.792742
13.5885,3.62472,0.197881,1.03734,4.64797,0.584472,0.875395,0.886091,-0.868941,0.727327
10.9111,4.63174,0.446605,2.23471,23.3898,5.84335,0.78904,0.890729,-0.279182,0.670759
8.82972,4.30489,0.341285,1.37311,7.70155,1.35554,0.719585,0.7764679999999999,-0.5759150000000001,0.769095
0.47713,4.59547,0.291323,1.32238,7.51389,1.21079,0.797285,0.853147,-0.931118,0.731137
7.54698,4.51975,0.489625,1.27675,5.97312,1.08971,0.414064,0.539701,-0.864384,0.857347
1.90895,4.35083,0.105967,0.491275,0.852602,0.062083,0.688887,0.807924,1.74258,0.889309
6.3036,4.93155,0.22215,1.2241,6.26378,0.9604,0.838734,0.887124,0.0865872,0.751534
13.3037,6.24565,0.678731,2.35784,23.9908,6.86343,0.826104,0.8888039999999999,0.862794,0.728005
3.04846,5.36935,0.818538,1.97489,14.7671,4.03299,0.580908,0.7172280000000001,1.47617,0.829736
4.83419,4.86969,0.221053,0.649368,1.52167,0.143374,0.500054,0.867282,-0.5938680000000001,0.870586
1.80861,5.66784,0.115641,0.820105,2.85287,0.288806,0.858241,0.8751519999999999,0.221556,0.740639
8.87851,6.60631,0.294941,1.94787,20.3059,3.86973,0.934122,0.894427,-1.35175,0.587013
5.46843,6.61813,0.718304,2.64832,27.5276,9.72542,0.714063,0.795689,-0.435969,0.800426
1.33305,6.81109,1.31403,2.54826,26.5226,8.66418,0.77343,0.7390389999999999,0.528621,0.769164
2.48362,7.03902,0.189671,1.21441,6.33506,0.937762,0.867458,0.8918259999999999,1.61731,0.731356
10.9024,7.26769,0.158029,0.984357,4.68702,0.499408,0.91357,0.882094,-1.7065199999999998,0.649468
7.16234,7.34944,0.123868,0.790826,2.50242,0.258965,0.839524,0.880048,-0.986143,0.785148
0.455122,7.90944,0.331354,1.37887,7.16062,1.37269,0.782,0.8970180000000001,-0.824434,0.834157
3.08592,8.46927,0.704095,2.20937,20.1988,5.64681,0.634901,0.6606449999999999,-0.729862,0.759209
8.2356,8.89632,0.165712,1.03795,4.85882,0.585501,0.882759,0.8819750000000001,0.7888290000000001,0.69658
6.86716,10.362,1.20565,3.94099,74.2479,32.0489,0.682369,0.8273940000000001,0.7840860000000001,0.657166
12.1938,8.23539,1.7614,2.89515,34.2818,12.7061,0.585839,0.23607399999999998,0.9275190000000001,0.768118
11.0639,8.89414,0.345736,1.13228,4.57646,0.760088,0.532953,0.7598309999999999,0.700525,0.880097
9.96548,9.06703,1.39576,2.49166,24.6004,8.0996,0.558149,0.281775,0.121545,0.792839
13.5979,9.22154,0.751692,1.53108,8.88684,1.8793,0.78175,0.430018,-0.8053440000000001,0.828706
1.45873,9.81837,0.568931,2.02074,17.1143,4.32043,0.688158,0.811907,-1.3015199999999998,0.749565
12.2041,9.71992,0.56801,1.20546,4.70306,0.917182,0.367861,0.832609,1.54116,0.970676
12.424,10.6844,0.0928148,0.852268,3.89174,0.324135,0.948949,0.8553740000000001,1.37002,0.58635
11.4654,10.3609,0.179935,0.670912,1.78103,0.158123,0.654106,0.685163,0.23710799999999999,0.793978
0.38109,10.7692,0.150234,0.78021,2.24989,0.248675,0.746001,0.8790819999999999,-1.1213899999999999,0.849983
4.31555,11.1791,1.18073,2.78633,30.198,11.3265,0.681219,0.653913,0.319188,0.807676
9.80517,10.8723,0.284285,0.937545,3.19267,0.431494,0.453278,0.776682,-0.5125540000000001,0.864927
12.948,11.3255,1.87765,3.08248,42.2443,15.3355,0.585097,0.40854799999999997,-0.9080849999999999,0.706613
10.7468,11.5834,1.4587,2.75714,27.356,10.9743,0.582156,0.173706,-0.615725,0.873004
2.50272,11.9478,0.0745735,0.712004,2.35665,0.188993,0.923478,0.890102,-0.6903149999999999,0.675802
12.1028,11.8576,0.2725,0.951738,3.08884,0.451388,0.565214,0.7552460000000001,-1.41615,0.921274
1.96956,12.1106,1.45217,2.91348,34.8647,12.9489,0.684262,0.720474,0.207828,0.76487
8.53428,13.2285,0.775313,2.41062,23.802,7.33471,0.700707,0.756785,0.0377942,0.766996
13.1045,12.9111,0.221872,1.16938,6.19861,0.837263,0.78734,0.8851680000000001,1.0758400000000001,0.69305
3.79334,12.6172,0.114071,0.821078,3.02175,0.289835,0.910094,0.869244,-1.32188,0.700906
11.5549,13.4476,0.589122,1.74405,13.3281,2.77761,0.713789,0.815163,0.00226789,0.716962
5.71441,13.3639,0.179671,1.0902,4.88584,0.678454,0.851487,0.8935339999999999,1.4917699999999998,0.764232
13.8436,13.071,0.405781,0.59404,1.37256,0.10976,0.843937,0.323695,-0.9425530000000001,0.807701
1.8619,13.1358,0.115845,0.453101,0.646505,0.048706,0.413639,0.8884610000000001,-0.9657389999999999,0.997624
0.667541,13.5609,0.836511,1.55664,9.64979,1.97499,0.755667,0.400306,-1.63357,0.788878
3.19665,13.68,0.861172,1.36916,10.22,1.34387,0.828123,0.123549,0.496982,0.576243
13.2355,13.6416,1.99313,1.57525,11.8995,2.04668,0.907847,0.32704099999999997,1.75797,0.65512
3.64174,6.72967,0.364503,0.618968,1.21025,0.124166,0.234423,0.413125,-1.52543,0.994511
1.85414,3.86766,1.70292,2.59835,25.6523,9.1852,0.416703,0.750738,-0.0569405,0.82683
