CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.573072,0.658585,0.404858,1.47563,8.5631,1.68242,0.560594,0.7357729999999999,-0.924186,0.798868
4.17963,0.225543,0.406755,1.25063,7.16722,1.0242,0.903446,0.82515,0.026637900000000003,0.685577
7.57896,0.318744,0.211248,0.917235,3.07977,0.404054,0.724129,0.892621,-1.6233099999999998,0.858208
8.51395,0.404031,1.07116,1.52866,10.742,1.87038,0.836273,0.24694,-1.28083,0.683415
10.0234,0.736317,0.487988,1.62414,9.8653,2.24322,0.411802,0.794823,0.32073599999999997,0.840018
12.0104,0.598016,0.561832,1.93839,14.7946,3.81347,0.732311,0.809981,1.78148,0.797862
5.84845,2.18736,0.963545,3.57819,49.2859,23.9877,0.595441,0.885343,-0.721797,0.81612
2.97202,1.37836,1.01445,2.75637,28.7403,10.965,0.404741,0.540175,-0.8104399999999999,0.830487
12.9354,3.56701,1.11963,3.39575,45.9358,20.5025,0.706503,0.770033,0.811624,0.788625
8.27466,1.4383,0.190351,0.842229,2.64309,0.312816,0.659091,0.858396,-1.4587999999999999,0.843137
9.5597,1.99654,0.691693,1.55565,8.28633,1.97122,0.516994,0.797032,0.23009899999999997,0.917513
10.7713,2.07029,0.0992385,0.836339,3.02486,0.306299,0.918822,0.8993519999999999,-0.298011,0.726455
8.72919,2.77189,0.12558,1.00163,4.74786,0.526162,0.917231,0.896254,0.628586,0.663843
1.13895,2.87192,1.5644,3.04884,35.6121,14.8389,0.518417,0.752768,-1.21616,0.820011
10.3872,3.53185,0.422598,1.56221,9.23066,1.99626,0.665934,0.882011,-0.676041,0.830608
0.293541,4.00912,0.204512,1.0064,4.1697,0.533708,0.868649,0.879808,0.899317,0.763101
3.2801,3.78377,0.199055,1.0458,4.54296,0.598878,0.798337,0.882284,0.125784,0.756318
9.0104,4.20671,0.376066,1.24615,6.19971,1.01322,0.53561,0.7491500000000001,0.0271737,0.786893
7.6969,4.30444,0.340952,0.832891,3.29603,0.302526,0.78231,0.534348,-0.480695,0.661202
0.669789,5.56112,0.333801,1.42862,7.75485,1.52669,0.675324,0.881926,1.0268899999999999,0.826822
3.89167,5.35501,0.838649,2.3736,24.3676,7.002,0.575169,0.669586,-0.37455,0.726361
6.06767,5.91411,0.715396,2.37042,23.1816,6.97388,0.556251,0.8691289999999999,0.7507259999999999,0.761478
2.09996,4.98737,0.607481,1.52772,7.80533,1.86695,0.447474,0.820327,-0.369708,0.939394
8.6549,5.13814,0.322835,0.945673,3.25393,0.442813,0.424077,0.76485,-1.78093,0.86342
11.0503,4.9454,0.579069,1.14241,5.3148,0.780668,0.512684,0.361192,1.3549,0.771451
7.68685,5.47528,0.889041,1.32946,6.5811,1.23034,0.392068,0.132554,1.1885599999999998,0.843728
12.0654,5.81381,0.380534,1.09823,4.26517,0.693546,0.467818,0.8549559999999999,-1.34683,0.888378
9.83729,8.10446,2.00182,5.69879,123.655,96.905,0.263643,0.747275,-1.61146,0.825091
13.6663,7.17541,0.278708,1.08522,4.92528,0.669193,0.829815,0.865987,0.903433,0.751198
0.536154,7.80898,0.191875,1.36307,10.4662,1.32604,0.951578,0.896836,0.983065,0.557697
4.05239,8.01002,0.305506,1.8216,16.4677,3.16486,0.909132,0.892121,-1.55974,0.633025
1.67637,7.72956,0.110444,0.44553,0.780377,0.046305,0.812482,0.619742,0.244131,0.799094
6.41874,8.07153,0.659942,1.39117,6.99473,1.40973,0.250166,0.27740200000000004,0.736016,0.869235
1.99528,8.97405,1.00578,2.43531,25.6757,7.56246,0.493849,0.89577,1.6501,0.725666
13.5266,8.62666,0.824667,1.43204,8.01101,1.53767,0.686315,0.132648,-0.256263,0.804215
13.6377,9.82399,0.320295,1.07511,4.58955,0.650671,0.685314,0.8500570000000001,-0.883704,0.791203
6.65822,10.9787,0.436716,2.66299,35.9639,9.888,0.904039,0.86615,-1.68978,0.619473
3.9188,9.34477,0.79425,1.28764,6.22882,1.11784,0.439262,0.349178,-0.270169,0.836239
4.01407,10.4016,0.444954,1.06211,5.58918,0.627347,0.77509,0.567733,0.132047,0.634075
