CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.42487,1.48645,0.93824,3.30547,43.3213,18.9103,0.658543,0.867804,-0.678708,0.792346
5.74893,1.57247,1.343,3.73,49.2245,27.1721,0.552551,0.521296,-0.0817847,0.887943
7.65018,0.450629,0.618736,1.6782,10.9314,2.47475,0.672542,0.676161,0.0806418,0.809396
10.4556,1.00982,0.881613,3.08746,36.3448,15.41,0.722166,0.842577,-0.111207,0.823966
13.375,1.10954,0.852592,2.21819,19.5888,5.71472,0.779301,0.746735,-0.9742400000000001,0.789113
8.16485,3.19238,0.618744,2.51352,22.7648,8.31466,0.69202,0.88465,0.893939,0.871868
3.33464,2.6335,0.167897,1.07606,4.86795,0.652386,0.866728,0.892677,0.66693,0.747265
12.4185,4.31915,0.626289,2.91374,33.3967,12.9524,0.742617,0.869714,1.06682,0.798633
2.42704,4.51902,0.737829,2.72332,26.705,10.5754,0.654781,0.8854479999999999,-1.5957599999999998,0.872479
0.189583,4.39416,0.743156,1.36565,8.40355,1.33358,0.909337,0.7617579999999999,-0.903716,0.697217
5.32455,4.19086,2.96523,5.09614,103.964,69.2983,0.796888,0.735911,-1.57565,0.784786
7.82963,6.54398,0.819134,3.21678,38.7863,17.4285,0.690044,0.8091740000000001,0.223973,0.838133
1.45794,7.26088,1.09555,3.41788,41.1713,20.9059,0.58836,0.821478,0.635218,0.891391
4.00701,6.74786,0.279269,1.66783,11.616,2.42913,0.900875,0.863745,1.42506,0.752307
11.9694,7.50504,1.7853,3.88876,54.0665,30.7915,0.653805,0.4706,0.443151,0.878703
13.5507,5.17095,2.68726,2.74763,38.7929,10.8611,0.947974,0.600066,-0.931356,0.611385
4.95006,9.05284,0.794139,3.31241,40.3178,19.0296,0.791411,0.89323,1.6101599999999998,0.85495
13.2667,9.75949,0.778136,2.50652,26.7592,8.24538,0.7458,0.873336,0.9298059999999999,0.737595
10.5121,9.97219,0.407179,2.51016,27.8553,8.28139,0.925597,0.895743,-1.10785,0.710633
0.997212,9.8373,0.483955,2.21934,19.9356,5.72364,0.821341,0.843742,-1.3915700000000002,0.776194
8.99611,10.8887,1.84235,4.04312,59.1759,34.6056,0.773592,0.58283,0.406443,0.867835
