CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.17353,1.71263,3.91163,4.11677,76.6879,36.5316,0.753128,0.172866,-0.196553,0.694282
2.98967,0.716598,1.57181,3.55759,56.8908,23.5758,0.849337,0.761544,1.78137,0.698907
8.53888,1.67916,0.588533,2.71763,31.8184,10.5092,0.772137,0.827537,1.58976,0.729208
11.3824,0.697279,2.12978,2.86411,31.7469,12.3017,0.730996,0.312415,1.76044,0.811756
13.501,0.504906,0.695925,1.50676,8.77527,1.79115,0.698068,0.214214,-0.906521,0.812788
11.2789,1.51996,0.274812,1.29549,6.40146,1.13842,0.725013,0.865864,1.52381,0.823643
1.62959,3.08627,1.20044,2.54553,24.4166,8.6364,0.521936,0.286472,1.21052,0.833722
4.386,3.62945,1.09941,3.78608,55.0518,28.4162,0.711804,0.692314,-0.968793,0.818005
12.5401,3.91303,1.40893,4.14919,64.0621,37.4014,0.583638,0.795698,-0.872571,0.844258
9.42165,5.08709,0.53537,2.68432,28.2811,10.1274,0.807189,0.8943519999999999,-0.83405,0.800425
7.02283,3.75367,1.3756,2.64308,25.3166,9.6678,0.471068,0.642851,-0.9308379999999999,0.866891
0.685049,3.8466,0.0931068,0.407109,0.542582,0.035329,0.461824,0.862179,-0.664095,0.959635
0.613831,6.01712,0.751039,2.36376,21.9167,6.91522,0.791313,0.849726,0.895398,0.800903
7.04635,5.23835,0.139406,0.72801,1.90469,0.202027,0.707927,0.8996210000000001,-1.2936500000000002,0.874176
3.07135,7.15094,0.743855,2.77066,28.23,11.1365,0.631133,0.855227,-1.53025,0.854291
6.60636,7.23373,1.43715,4.14894,58.5251,37.3945,0.445253,0.7216889999999999,-1.60075,0.924018
11.4932,6.86965,0.291914,1.38482,7.13473,1.39052,0.752737,0.887357,-0.913084,0.84442
13.0832,7.96403,0.765074,2.48032,23.0601,7.9895,0.614779,0.8242820000000001,-0.908981,0.838112
9.97182,7.90371,0.847004,2.38686,19.4412,7.11999,0.304393,0.7878789999999999,-1.2934200000000002,0.92062
2.24176,9.30208,1.07635,2.78614,30.5596,11.3241,0.518252,0.616654,-1.17524,0.798008
0.454464,10.0173,0.837136,2.30908,22.5614,6.44634,0.888385,0.828676,-0.920225,0.742438
4.79718,9.98579,0.355973,1.9852,15.7522,4.09645,0.837945,0.8979940000000001,-1.18615,0.785986
8.50697,10.7132,0.662105,3.04514,35.5262,14.785,0.806973,0.864987,-0.732131,0.820005
11.9218,11.3503,1.39152,4.49906,85.6912,47.6828,0.541346,0.80245,-0.874123,0.742089
3.66951,12.0407,0.531836,1.8878,12.7005,3.52261,0.542978,0.858273,0.157714,0.881539
5.95381,13.0774,0.228921,1.67065,12.8704,2.44147,0.931401,0.894602,0.0831744,0.681283
0.696807,12.8623,0.929282,2.2327,17.8857,5.82757,0.581801,0.563094,-0.990712,0.875593
9.40227,13.5066,0.357505,1.52463,9.53034,1.85563,0.856247,0.8731319999999999,0.0175009,0.766249
2.66179,13.5347,0.201883,1.24304,6.87674,1.00568,0.945149,0.886528,-1.77311,0.705896
6.48761,1.35413,1.63536,2.0025,14.77,4.20449,0.461726,0.288209,0.702055,0.852931
10.1214,2.47048,1.44077,2.16043,16.5927,5.2798,0.560736,0.475346,-1.1601000000000001,0.883716
4.72678,12.7166,5.13404,4.8209,93.4806,58.6653,0.767403,0.129145,-1.45921,0.781058
7.19342,13.5483,1.1873,1.48589,7.8249,1.71774,0.63528,0.8193210000000001,-1.79793,0.88643
13.3572,13.6367,1.61543,1.45561,8.82792,1.61484,0.83724,0.21056899999999998,1.77332,0.754014
8.52096,0.366354,1.79127,1.98658,15.6239,4.10502,0.851115,0.73516,-1.77928,0.793544
6.42435,10.494,3.18494,4.7127,87.2102,54.8035,0.674941,0.44526499999999997,-1.32457,0.80006
2.13247,12.9926,2.54496,3.26372,38.3912,18.2027,0.677508,0.33536099999999996,-1.72101,0.871651
1.91653,5.17268,1.56311,1.83861,11.2398,3.25438,0.242262,0.413514,-1.17594,0.94487
8.6589,3.17214,1.39583,1.24825,5.17894,1.01837,0.479494,0.41772,-1.0539100000000001,0.945176
11.445,7.47719,3.71926,4.74098,83.5282,55.7958,0.482754,0.543987,-1.32675,0.84538
3.5167,10.7675,2.37518,2.66644,24.5827,9.92642,0.522331,0.391042,-1.36247,0.908622
9.45212,13.0193,3.36139,3.48631,51.105,22.187,0.641532,0.09226150000000001,-0.18932400000000002,0.747169
10.4962,6.07505,1.58476,1.22147,5.00315,0.954226,0.381213,0.621201,-0.631407,0.93686
4.42065,8.95265,1.79873,1.55412,7.97012,1.96539,0.319433,0.177673,-0.9992749999999999,0.952033
1.42739,10.7264,2.43709,2.43888,20.1351,7.59574,0.450878,0.41746,-0.768184,0.928061
8.76153,4.08174,3.80723,4.66844,76.573,53.2737,0.489078,0.464322,-1.33095,0.894164
1.32294,7.56854,1.6295,0.627402,1.25314,0.129311,0.26842,0.568798,-1.39728,0.986829
3.44837,5.61764,2.91263,2.78956,27.0479,11.366,0.345859,0.39883,-1.47105,0.903835
9.0433,8.62902,2.5404,2.01677,13.8024,4.29505,0.297781,0.44272,-0.848622,0.925783
13.4589,4.96722,3.81051,2.63197,33.1843,9.54638,0.897451,0.687026,-0.9599509999999999,0.655808
13.4751,0.723939,2.74143,1.7684,11.277,2.89561,0.665749,0.08950269999999999,-1.17233,0.871201
5.29698,4.51216,2.64436,1.88017,12.4548,3.48008,0.31725,0.802281,-1.3034999999999999,0.891673
0.693559,5.48095,3.37123,3.01933,34.0881,14.4122,0.759858,0.866391,0.865631,0.84017
5.48122,0.596952,2.58474,1.28102,6.07655,1.10069,0.572512,0.462113,-1.0187,0.848405
3.02139,7.90679,3.19745,2.7825,25.9433,11.2799,0.219728,0.8853719999999999,0.491389,0.937554
8.26037,1.51203,2.58148,1.59558,9.0339,2.12694,0.348782,0.775161,1.7816,0.885345
0.310158,11.4654,3.92711,2.30879,26.8218,6.44394,0.939782,0.657104,-0.887371,0.624353
9.41531,10.1642,2.8436,1.58791,8.57671,2.09642,0.360261,0.242982,-0.571234,0.923595
6.12076,3.24465,3.34207,1.90124,13.0152,3.59841,0.37131,0.78776,0.902164,0.872516
0.864652,8.48055,3.67113,2.17442,18.4549,5.38304,0.336928,0.568493,-0.853304,0.804866
12.3587,13.1586,3.76878,2.57883,23.4392,8.97974,0.557065,0.45365,1.7986199999999999,0.891353
6.567,1.11291,3.72172,2.40485,21.4913,7.28223,0.348102,0.739835,-1.06622,0.845403
7.76954,7.40613,4.31144,2.8881,28.1528,12.6135,0.254642,0.430354,-1.18932,0.93079
8.68923,0.641305,4.73054,2.86312,30.7837,12.289,0.77488,0.262249,-1.7689,0.836579
4.50394,1.44369,4.42692,2.7483,26.8402,10.869,0.147963,0.522109,1.21107,0.88408
3.93815,3.4938,4.09287,2.21089,16.7431,5.65847,0.405819,0.8759699999999999,-0.17002099999999998,0.917166
2.1486,4.29201,3.70055,1.32996,5.82255,1.23171,0.317546,0.161436,1.22042,0.954356
10.782,10.5089,3.63243,1.5474,8.10656,1.94001,0.354264,0.83107,-0.747128,0.927933
5.01592,7.44997,4.74303,3.03188,31.1436,14.5926,0.327035,0.31824,1.6816200000000001,0.927264
12.5446,11.0081,4.83626,3.15178,33.9487,16.3933,0.334285,0.529828,1.7876400000000001,0.919262
5.3488,4.81387,4.81536,2.88038,29.825,12.5126,0.517512,0.555041,-0.724996,0.873916
2.05277,10.5944,4.67153,2.49011,21.9638,8.08451,0.345485,0.665976,1.02149,0.886908
12.3336,0.487682,5.28222,2.6162,28.6754,9.37591,0.856371,0.0369836,-0.332893,0.749866
13.3862,2.00514,5.12152,2.17516,17.327,5.38853,0.683552,0.21109100000000003,-0.811587,0.857844
1.04465,13.001,6.2628,3.02876,40.2405,14.5477,0.664959,0.131543,-1.79994,0.71617
10.6989,2.13658,5.61042,3.46398,42.8328,21.7634,0.600845,0.471354,-1.6056899999999998,0.880086
11.5701,4.23959,4.39478,1.33414,5.9737,1.24338,0.345279,0.268482,1.58438,0.93607
1.9252,7.44659,6.50404,4.38287,73.9703,44.0834,0.393655,0.5279440000000001,-1.32735,0.815849
9.78796,10.5097,5.07488,2.44203,19.785,7.62523,0.351101,0.7283360000000001,-1.05387,0.946928
13.3965,13.2416,5.99269,2.18828,19.1642,5.48663,0.802749,0.0177999,1.70444,0.784991
1.22461,4.85315,5.22422,2.00304,14.5562,4.20792,0.593665,0.5239739999999999,1.5952899999999999,0.865926
12.5521,7.99615,6.44772,3.79683,56.2034,28.659,0.575874,0.7770180000000001,-0.9856539999999999,0.805804
7.67116,11.4917,6.03639,3.46746,44.7393,21.8289,0.544295,0.856112,-1.13146,0.844273
2.61384,3.26261,7.59156,4.75743,80.0226,56.3786,0.473511,0.325129,-1.29576,0.888548
6.1772,0.369731,5.73941,1.60589,9.51884,2.16845,0.679056,0.100592,-0.08172779999999999,0.851136
