CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.95,0.187692,0.172436,0.894347,3.59048,0.374556,0.939387,0.896324,-1.7992400000000002,0.699858
3.82014,0.261389,0.210648,0.996818,4.40374,0.518616,0.871894,0.862397,1.75614,0.708859
6.47792,0.122482,0.635623,0.860013,3.1831,0.333053,0.87785,0.4643,0.050553,0.729978
9.69234,0.299609,0.332093,1.22962,5.73521,0.973434,0.83313,0.87747,-0.0308358,0.828207
12.2251,0.08133960000000001,0.220685,0.594658,1.52159,0.110103,0.896152,0.737294,0.00486868,0.730108
13.5166,0.494559,0.626929,1.34521,7.09773,1.27459,0.623959,0.590959,0.652458,0.800961
1.45122,1.69543,1.17176,3.0182,38.5382,14.3961,0.636838,0.768537,-0.511899,0.742601
5.73269,0.759343,0.296925,0.60318,1.35263,0.114905,0.643089,0.456059,0.695135,0.845015
10.4848,1.5826,0.972399,2.51155,24.009,8.29511,0.36732,0.805416,1.7105299999999999,0.825387
7.09595,1.98017,1.01622,2.61179,28.288,9.32857,0.388178,0.22984000000000002,0.32345100000000004,0.757573
3.33092,1.30667,0.146782,0.736158,1.97212,0.208887,0.70661,0.8981870000000001,1.47064,0.863292
4.60131,2.63177,0.344598,1.92475,15.6628,3.73356,0.865539,0.854266,1.07587,0.74307
12.5043,2.34061,0.509089,2.04916,16.4863,4.50531,0.789848,0.884706,0.9561839999999999,0.800161
13.8223,1.63964,0.153036,0.635615,1.75805,0.134456,0.91192,0.888294,0.888827,0.721948
0.4543,1.5232,0.0931,0.403118,0.551484,0.0343,0.588241,0.797388,-0.546975,0.925722
2.58502,3.48903,0.258684,1.59042,12.3745,2.10636,0.896884,0.8989100000000001,0.9832519999999999,0.642165
10.4691,3.44532,0.837465,2.33094,21.2251,6.63122,0.310332,0.831474,0.36771299999999996,0.804198
8.13156,4.33774,0.738501,2.63168,26.603,9.54329,0.63231,0.7821720000000001,-0.7977150000000001,0.817871
13.4246,3.6613,0.631715,1.36448,6.40866,1.33015,0.531112,0.32474200000000003,1.50668,0.91268
0.801913,4.63695,1.60692,2.6433,26.876,9.6702,0.738008,0.221211,0.759285,0.816726
11.7091,5.37917,0.287066,1.52265,11.5852,1.84843,0.831871,0.886088,-0.488402,0.62871
9.98359,5.09879,0.320204,1.28354,6.56626,1.1072,0.618782,0.851293,-1.48103,0.788227
3.97551,6.3443,0.803509,2.52165,24.3577,8.39561,0.555131,0.69607,1.08678,0.820131
2.00853,5.62862,0.740565,2.17953,17.0621,5.42112,0.509071,0.6546299999999999,-0.6358,0.874667
6.01591,4.26963,2.34843,3.67225,55.5721,25.9294,0.595564,0.32764699999999997,-0.440376,0.762352
12.9588,6.4609,1.16592,2.83851,33.556,11.9748,0.618577,0.527033,-1.04525,0.754326
5.90157,8.74483,0.720172,2.60808,33.9799,9.28878,0.766794,0.8568089999999999,0.475463,0.62888
7.63595,7.04899,1.02463,2.78583,29.9996,11.3204,0.509815,0.893931,-1.1762000000000001,0.812724
0.447572,6.73506,1.21748,1.73771,13.7485,2.74743,0.765433,0.122625,-1.43785,0.689994
10.9373,7.95993,0.828593,2.83962,35.4256,11.9889,0.767814,0.705736,0.21009699999999998,0.715077
2.5439,8.35115,0.42362,2.16314,20.3317,5.29969,0.887549,0.837547,0.35272,0.723008
0.11195,7.69404,0.125603,0.569528,1.55464,0.096726,0.920841,0.895937,-0.96217,0.655467
13.0109,9.23788,0.08661619999999999,0.803539,3.09273,0.271656,0.942497,0.885896,1.05425,0.655876
13.5745,9.22826,0.760796,1.44533,8.38866,1.58089,0.673763,0.546903,-1.05864,0.782334
7.89931,9.40654,0.120229,0.636155,1.44438,0.134799,0.751214,0.878491,-0.46677199999999996,0.880226
0.335772,10.2024,0.448351,1.45158,9.63093,1.60147,0.830404,0.7969710000000001,-0.9777049999999999,0.687324
4.53075,9.78839,0.794926,1.93513,14.0278,3.79427,0.489663,0.40435200000000004,-1.08369,0.838646
10.9689,9.77039,0.334985,1.0273,3.62825,0.567665,0.43253,0.650396,0.112695,0.913794
2.59509,11.202,0.599562,2.25082,22.7272,5.9706,0.72365,0.844623,-0.0247884,0.7003
9.30741,10.1522,1.72179,3.93503,68.821,31.9038,0.568941,0.662393,-0.8559399999999999,0.706846
12.268,10.9949,0.856749,2.66816,35.4634,9.94563,0.646365,0.785541,-0.263563,0.630655
5.77081,11.5039,0.454982,1.97567,17.0424,4.0378,0.780596,0.874455,-0.241018,0.719531
