CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.51131,1.33161,0.828622,2.015,21.4892,4.28373,0.769634,0.48439,1.00646,0.593578
4.24456,0.0861538,0.223369,0.627402,1.75391,0.129311,0.910784,0.7751009999999999,-1.7550999999999999,0.705072
8.3734,1.0806,1.56554,2.80658,35.3757,11.5752,0.564766,0.5561079999999999,1.05374,0.699518
12.3929,0.567499,0.665687,1.76223,14.1257,2.86542,0.703305,0.815466,0.26643100000000003,0.690663
5.53967,0.979283,0.591871,1.86202,12.8105,3.38027,0.461439,0.896174,-1.4785499999999998,0.85026
2.56407,1.017,0.479787,1.67143,11.8977,2.4449,0.676133,0.850098,1.4941499999999999,0.737669
7.23211,1.25984,0.253627,1.1887,6.86297,0.879452,0.755495,0.83556,-0.823158,0.646815
11.0744,1.51228,0.452905,1.29406,7.91564,1.13464,0.616019,0.390512,1.27312,0.664617
12.2355,2.18964,0.545772,1.55871,9.30356,1.98288,0.582908,0.6856019999999999,-1.13146,0.820414
9.54954,1.93942,0.34937,1.35229,9.27147,1.29483,0.834018,0.75158,1.74386,0.619645
4.62122,2.16478,0.80554,1.84998,14.3094,3.3151,0.683364,0.5144420000000001,0.387888,0.75138
13.7124,1.48588,0.0482353,0.427183,0.725862,0.040817,0.886892,0.8948480000000001,1.091,0.789813
7.47815,3.00409,0.358732,1.36284,8.61513,1.32535,0.851328,0.812882,-1.4946199999999998,0.677293
9.07856,3.62396,0.505285,1.88541,15.9736,3.50923,0.702489,0.877889,1.06654,0.699129
1.60854,3.34588,1.00593,2.19799,20.6304,5.56003,0.449409,0.743002,1.3659000000000001,0.735689
11.0897,2.87058,0.14375,0.819455,2.82692,0.28812,0.853064,0.889016,-0.868373,0.746254
3.85771,3.38601,0.610607,1.53146,9.74506,1.88067,0.631853,0.722577,-1.72023,0.756091
13.5705,2.40595,0.857328,1.43129,7.41392,1.53527,0.740999,0.5496759999999999,-0.8961549999999999,0.868079
0.246514,3.56881,0.561622,1.2846,7.9858,1.10995,0.920522,0.7786190000000001,0.9503360000000001,0.649183
5.82547,4.35898,0.917458,2.68468,34.5243,10.1315,0.521468,0.647941,-1.48494,0.655858
12.4019,3.81314,0.557873,1.70039,12.9049,2.57422,0.719404,0.748809,-1.72103,0.703869
