CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.815197,0.312036,1.40962,1.79285,13.628,3.01737,0.899822,0.217222,-0.0735868,0.740977
3.30416,0.928086,0.839254,2.66484,26.1849,9.90858,0.657483,0.794153,0.156843,0.852001
5.2294,0.133256,0.435885,1.04118,5.43355,0.590989,0.93699,0.8084250000000001,1.79671,0.626787
9.29661,0.773615,0.657117,2.04791,14.8356,4.49707,0.342262,0.755693,-0.2003,0.88811
11.9204,0.679928,0.989539,2.38014,20.5034,7.05997,0.62686,0.431653,0.054152,0.868014
13.5083,0.485552,1.84386,1.87173,14.7355,3.43343,0.916464,0.0111725,1.7457,0.746914
6.79588,1.54203,0.885918,2.9946,31.2166,14.0609,0.620337,0.874102,-1.61501,0.902487
0.925887,2.67218,0.555152,2.58825,30.6152,9.07852,0.874395,0.847996,-0.833169,0.687423
13.4756,2.35243,0.89172,2.15381,18.5687,5.23144,0.829279,0.650263,-0.873994,0.784846
10.8183,2.2683,0.187157,1.30927,7.97527,1.17512,0.92106,0.8775010000000001,-1.10801,0.675243
3.90784,2.87662,0.620517,2.17169,17.1818,5.36281,0.722345,0.794371,-1.69192,0.862337
9.41639,2.71137,0.658332,1.85221,11.4533,3.3271,0.531151,0.691242,-0.0371586,0.941014
12.2021,2.60786,0.0335714,0.400412,0.64248,0.033614,0.921006,0.89319,-1.08053,0.78398
6.40992,4.31261,0.92999,3.04453,32.9434,14.7761,0.632386,0.8358979999999999,1.69203,0.883939
12.2927,3.89242,0.171065,1.06616,4.62721,0.63455,0.857154,0.8737179999999999,1.7386000000000001,0.771748
10.2213,4.7556,0.493681,2.37693,22.9202,7.0315,0.828767,0.879617,-1.45559,0.774398
2.4775,4.27921,1.6871,3.45788,43.0134,21.6484,0.569991,0.592139,-1.4147100000000001,0.873303
12.9577,5.63445,1.38312,3.21794,38.545,17.4474,0.687256,0.794923,-0.701015,0.843988
4.53362,6.64103,0.722144,2.57406,23.4547,8.93001,0.644328,0.888504,-1.08345,0.887475
1.39069,6.06218,0.183228,1.2429,7.42483,1.00533,0.922215,0.864808,-1.7933000000000001,0.653638
7.86333,6.43973,1.03324,2.85976,29.1571,12.2458,0.492669,0.652311,-1.39505,0.881179
6.20965,6.68625,0.126536,0.909645,3.56103,0.394107,0.931412,0.8910800000000001,-1.0724500000000001,0.729992
11.1235,8.07358,0.750957,3.00111,33.9231,14.1529,0.813729,0.8214929999999999,-1.29307,0.8341
13.4904,7.85832,0.474862,1.586,9.87104,2.08887,0.714118,0.8565619999999999,0.8719499999999999,0.800563
2.83567,7.50985,0.130716,0.908853,3.48954,0.393078,0.898415,0.895286,-1.133,0.74365
1.48919,8.91715,1.13209,3.68914,49.6435,26.2889,0.623466,0.8328679999999999,-1.1723000000000001,0.861265
6.65186,8.69089,1.08758,2.99501,31.7499,14.0668,0.43095,0.5546679999999999,-0.8203060000000001,0.887575
4.41478,9.05915,0.373993,1.65621,10.755,2.37871,0.709174,0.885011,-1.30716,0.801248
8.54517,10.3622,0.249889,1.69805,14.3704,2.56358,0.92426,0.8611,1.0729300000000002,0.630347
9.66545,9.28178,0.264926,0.830048,2.29207,0.299439,0.482324,0.82902,-1.22947,0.944339
13.4012,9.74079,0.452903,1.46909,7.47451,1.66012,0.537262,0.801049,-0.900074,0.907112
