CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.33074,0.356925,0.584213,1.64885,11.7299,2.34715,0.833464,0.849612,-0.0523066,0.728143
4.35055,0.372318,0.955549,1.73524,13.0453,2.73577,0.645576,0.613398,1.77722,0.72513
6.24649,0.266024,0.572839,1.15286,4.76149,0.802277,0.681081,0.484927,-1.75653,0.876915
8.28649,0.477044,2.37566,2.3779,27.0235,7.04008,0.850251,0.190903,0.0737399,0.657345
9.82352,0.539347,0.571265,1.69105,10.0016,2.53203,0.509806,0.855162,-0.00864463,0.898243
13.3753,0.234311,0.222635,0.914893,4.08055,0.400967,0.899049,0.744931,-0.0195126,0.644423
5.32593,1.23969,0.229677,1.42207,8.41865,1.50577,0.860721,0.892116,-0.147598,0.754653
7.77588,1.1395,0.248462,1.13024,5.09165,0.755972,0.848903,0.8969929999999999,1.13268,0.788188
11.5176,1.75436,0.559632,1.97612,15.2494,4.04054,0.493967,0.6705939999999999,1.23879,0.804496
13.1273,0.792165,0.740425,1.27379,5.47312,1.08217,0.250115,0.45140300000000005,-0.386341,0.931348
0.507775,0.715845,2.44369,2.08433,19.3726,4.74129,0.838852,0.0444665,-1.25973,0.704519
2.4156,1.25764,1.65589,2.72682,27.7275,10.6162,0.636702,0.34446,-0.18915500000000002,0.842466
13.4162,2.93729,0.630686,1.96221,16.0862,3.95582,0.81739,0.886913,-0.832326,0.75195
3.5108,2.37392,0.335355,1.6323,10.069,2.27718,0.760845,0.8936270000000001,-0.923445,0.831312
9.00792,1.8238,1.10876,1.99188,14.1763,4.13795,0.351345,0.21583200000000002,-1.38215,0.879247
6.66701,1.52599,0.985254,1.6019,8.876,2.15233,0.284508,0.746853,1.07707,0.90825
8.29126,4.06943,1.27073,3.39772,45.2328,20.5382,0.335871,0.8244830000000001,1.4089500000000001,0.80181
0.270987,3.26441,0.69136,1.59395,10.4531,2.12043,0.894862,0.895396,0.908184,0.763582
7.10239,2.59961,0.286909,1.0785,4.20562,0.656845,0.601957,0.855896,1.53212,0.868886
1.87371,3.24182,0.810871,2.24931,17.3174,5.9586,0.189262,0.8713679999999999,0.890176,0.917835
4.98279,3.14763,0.725913,1.69706,10.0844,2.55912,0.41416,0.7112909999999999,1.6726699999999999,0.897207
11.9826,3.44238,0.865369,1.7295,11.0642,2.70867,0.408943,0.31935800000000003,-0.390933,0.849316
6.22163,3.85919,0.199228,1.05136,4.19576,0.608482,0.793533,0.889525,0.99227,0.827635
10.3811,4.66955,0.30529,1.58644,10.1895,2.09059,0.809418,0.870826,-0.5686370000000001,0.775969
2.13872,4.99632,0.631725,1.78794,11.9649,2.99268,0.388696,0.746755,1.49577,0.839358
5.05031,4.8916,0.689621,1.91801,12.2695,3.69445,0.318149,0.8495149999999999,0.408304,0.941943
13.7223,4.96618,0.387033,0.901658,3.52065,0.383817,0.689041,0.329123,1.14748,0.725456
5.39047,7.07336,0.667029,2.46711,24.4143,7.86259,0.652533,0.831636,1.29645,0.78322
12.8004,6.29085,0.347777,1.86604,14.5317,3.40222,0.817669,0.8905249999999999,0.514742,0.752791
0.832605,6.38788,0.555442,2.00146,14.5706,4.19798,0.56834,0.8991450000000001,-1.1284,0.863707
3.41518,6.00909,1.07998,2.2432,16.8458,5.91023,0.35917,0.36342599999999997,-0.511971,0.938419
7.8921,7.26832,1.44604,3.08239,34.6904,15.3342,0.175179,0.588371,-0.6415730000000001,0.860429
10.1246,5.6993,1.50225,2.15635,16.6194,5.24996,0.400965,0.5931609999999999,-0.31319600000000003,0.878965
10.741,7.77538,0.961013,3.04646,32.4428,14.8042,0.531594,0.745037,-0.142308,0.898718
2.66349,7.92149,0.387973,1.68461,10.5135,2.50321,0.645759,0.867605,1.78273,0.848016
0.376751,8.17436,0.278194,1.14425,4.99134,0.784441,0.738106,0.864084,-0.942896,0.824089
12.854,8.13275,0.06647289999999999,0.55289,1.21876,0.088494,0.872021,0.878687,1.4203899999999998,0.787968
5.85206,8.9037,2.5746,2.87183,30.8664,12.4015,0.476312,0.18878599999999998,1.34672,0.839424
13.5839,9.49046,0.268997,1.28658,7.01466,1.11509,0.890577,0.894022,-0.907233,0.741341
5.5256,10.1334,0.664857,2.34889,21.5612,6.78557,0.494898,0.8624200000000001,0.935796,0.803898
12.1427,9.37533,0.443176,1.47503,8.87435,1.68036,0.693654,0.618833,-0.231317,0.770221
7.58896,9.53041,0.799869,1.87621,11.9744,3.45813,0.0882143,0.385244,-1.76336,0.923544
3.50506,9.49196,0.315668,1.09277,4.00024,0.683256,0.472092,0.891245,0.8324819999999999,0.937823
0.528381,9.8052,0.42282,1.37818,6.74713,1.37063,0.381781,0.8831,1.14157,0.884391
11.0957,11.7731,1.71469,5.30369,113.695,78.1148,0.555869,0.8344039999999999,0.006368780000000001,0.777254
1.42001,11.5838,1.20781,3.30375,46.5781,18.8808,0.420839,0.571414,1.62429,0.736177
3.91477,10.7062,1.77578,2.01236,14.7426,4.26692,0.511585,0.0681018,0.6476770000000001,0.86295
4.29645,12.7817,1.11157,2.52761,29.4233,8.45529,0.561695,0.474243,1.37581,0.682149
6.95625,13.1019,0.469061,1.85272,13.0337,3.32984,0.644891,0.812068,0.746011,0.827367
0.261584,13.3066,0.252303,0.979146,3.61913,0.491519,0.783466,0.869493,0.875367,0.832224
5.45465,13.7495,0.308953,0.855263,2.66,0.327565,0.781684,0.898656,1.77424,0.863907
11.8055,5.05868,0.833115,1.55176,8.69403,1.95647,0.659831,0.707364,0.9482299999999999,0.87012
3.0836,13.0468,0.5517,0.748833,1.81942,0.219863,0.258987,0.8969710000000001,-1.01977,0.968245
13.4167,7.96358,1.14471,1.47493,8.37727,1.68001,0.391743,0.874478,-0.679159,0.815813
10.6712,3.71325,1.70427,1.59738,9.69864,2.13415,0.75222,0.25616,0.73724,0.826525
1.31887,5.13396,4.16203,5.17449,112.098,72.5438,0.692078,0.166657,0.8656229999999999,0.75039
4.33706,8.7478,1.10968,1.12336,4.12258,0.742252,0.161566,0.381164,1.32973,0.961648
6.61911,5.70939,0.860121,0.686553,1.53212,0.169442,0.363571,0.437341,1.466,0.966506
13.7816,6.73156,1.77341,0.980965,4.30953,0.494263,0.89551,0.0551351,-1.36297,0.701497
1.03289,8.03584,1.55901,2.03058,15.5162,4.38388,0.39573,0.47259500000000004,1.34389,0.834842
2.55033,9.36567,1.81753,2.29929,19.6141,6.36471,0.340534,0.6031989999999999,1.16435,0.846774
6.22021,11.9046,1.15706,1.25091,5.5695,1.02488,0.467176,0.8214199999999999,1.42577,0.882642
11.7188,0.718526,2.44736,2.91618,30.8865,12.985,0.660219,0.210866,-0.0402212,0.864986
3.58432,3.09168,1.37063,1.3417,6.6053,1.26464,0.669382,0.609323,-0.8266800000000001,0.856189
0.303977,13.5044,2.14015,1.4253,8.27895,1.51606,0.869259,0.019202399999999998,-0.47204999999999997,0.770879
13.6528,9.64414,1.36799,1.08596,4.22499,0.670565,0.553412,0.618831,0.7583960000000001,0.876905
2.21279,13.4225,2.07335,2.0728,15.3633,4.66309,0.677811,0.17185199999999998,-0.201023,0.878579
7.7263,11.1877,2.94312,2.83648,34.0886,11.9491,0.61523,0.5016729999999999,0.993178,0.741478
13.731,0.982854,1.96425,1.3979,8.65884,1.43031,0.901738,0.895363,-0.8910339999999999,0.708997
5.28861,1.3707,2.2496,2.6028,25.3178,9.23253,0.336308,0.788737,1.27001,0.840631
6.24304,3.09366,1.49682,1.07869,3.96615,0.657188,0.452902,0.8254259999999999,1.04761,0.921669
12.7673,2.34997,1.70532,1.24797,5.50643,1.01768,0.414325,0.477082,1.1214,0.888563
2.86804,7.38037,2.00283,1.78349,10.9726,2.97038,0.287739,0.404598,-0.42523099999999997,0.910714
5.97085,5.93909,2.23481,2.03876,15.5593,4.43705,0.748576,0.6796420000000001,1.0327,0.839249
8.21572,13.3438,3.41008,2.75769,31.9577,10.9808,0.861268,0.752912,-0.012619100000000001,0.747592
12.7215,4.64539,2.54102,2.67568,28.2557,10.03,0.408555,0.461291,0.0334276,0.796
4.49739,4.00134,3.00235,3.21916,41.0582,17.4673,0.434878,0.353264,1.7472900000000002,0.79293
12.5688,6.53875,2.12459,1.56623,8.00967,2.0117,0.245471,0.484676,-1.64001,0.962154
0.134047,8.96036,2.03036,0.963171,3.91578,0.467852,0.887228,0.587472,-0.883495,0.744283
5.18139,11.4542,1.98038,1.26143,5.24058,1.05095,0.177294,0.347344,1.4896500000000001,0.95388
9.84579,8.95835,2.35186,1.58904,9.28661,2.10088,0.648409,0.755445,1.50477,0.854201
5.72063,13.0504,2.78033,2.10158,18.3016,4.85997,0.526344,0.289375,1.35579,0.758144
9.86953,2.10927,3.21521,2.82421,27.3749,11.7947,0.29113,0.372677,-0.962417,0.915356
