CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
1.19134,0.737484,1.68032,2.87074,36.6219,12.3874,0.651251,0.178235,-0.17721800000000001,0.706966
4.32366,0.468061,0.729024,1.821,13.6004,3.16177,0.710664,0.673768,0.05702480000000001,0.765982
6.85242,0.595638,0.792649,1.98636,18.516,4.10365,0.743757,0.709646,1.7643199999999999,0.669449
10.5281,0.423028,0.394919,1.59515,10.1408,2.12523,0.856246,0.866828,-0.028015699999999998,0.788286
12.8007,0.390887,1.01429,1.8693,17.9068,3.42005,0.831556,0.389741,-1.54958,0.613039
2.22137,1.9173,0.416935,2.22989,22.6404,5.80562,0.897429,0.8763599999999999,1.7123599999999999,0.689973
10.8374,2.02851,0.757621,2.53181,25.929,8.49748,0.540481,0.811951,-0.192596,0.77665
4.93067,1.98181,0.662862,1.94106,15.2843,3.82925,0.439752,0.32237499999999997,-0.877193,0.774426
6.99646,3.26968,2.47932,4.24304,70.7881,39.9972,0.781793,0.11051,-0.9311750000000001,0.798994
0.517682,3.966,0.398932,1.76938,12.8866,2.90041,0.871309,0.8975709999999999,-0.8940680000000001,0.763223
13.3245,3.87226,0.558748,2.01376,16.4482,4.27584,0.748747,0.8553499999999999,-0.90027,0.774545
9.15284,3.53082,0.640269,1.55439,8.07637,1.96642,0.233971,0.374684,-0.172437,0.939836
4.0916,4.38883,2.43606,4.35832,67.3297,43.3466,0.500922,0.0446458,0.823056,0.886301
2.25121,3.87624,0.405907,1.05608,3.67122,0.616714,0.260676,0.8619490000000001,-0.538301,0.954398
9.61119,5.42993,1.85245,3.37046,39.4978,20.0477,0.341855,0.22078199999999998,-1.6970699999999999,0.903553
11.5423,3.99794,0.989175,1.95103,14.2444,3.88859,0.313435,0.712492,-0.47460299999999994,0.839528
8.26265,5.57081,0.230992,1.56925,10.9276,2.02336,0.889931,0.8928090000000001,1.3422399999999999,0.707957
2.03181,6.40088,0.541452,2.5616,26.7958,8.80104,0.776041,0.896926,-0.810966,0.76932
5.74257,5.73317,0.268304,1.5463,9.70871,1.93589,0.842971,0.8853300000000001,0.919388,0.773707
11.9521,5.85681,0.526641,1.98036,14.6667,4.06661,0.586885,0.820607,0.11608399999999999,0.840053
13.6498,6.38446,0.19952,1.01218,4.2605,0.542969,0.889556,0.896771,0.8627750000000001,0.755453
4.07071,6.74557,0.579854,1.8292,11.4801,3.20465,0.417213,0.8196899999999999,1.49577,0.915643
9.1124,8.2633,0.283528,1.91462,17.1942,3.6749,0.904115,0.8992870000000001,-0.6795650000000001,0.669782
11.4062,7.65366,0.479495,1.6726,10.2494,2.45005,0.599482,0.765351,-0.0277731,0.857499
12.8627,7.55044,0.300797,1.16441,4.74626,0.82663,0.54449,0.875708,-0.80619,0.897443
