CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.60372,1.07467,0.579942,1.99769,15.5609,4.17431,0.762108,0.815033,-0.853763,0.805699
4.05653,1.17425,2.00545,4.26524,72.3844,40.6284,0.654427,0.831653,-1.6476499999999998,0.789572
7.1244,0.749602,0.516876,2.17183,20.4608,5.36383,0.819595,0.8811209999999999,1.6486,0.724235
8.61056,2.64675,1.65863,4.84097,100.757,59.4011,0.737461,0.758111,-1.05765,0.730701
12.2713,0.210645,0.817186,1.55619,12.3063,1.97328,0.946152,0.573787,-0.022169400000000002,0.61823
13.7392,0.303049,0.185528,0.685626,1.7786,0.168756,0.748341,0.8267789999999999,-1.06003,0.830321
12.5136,2.23763,0.483315,2.41643,24.6848,7.38788,0.820734,0.8723069999999999,-0.961626,0.743135
2.52781,2.31509,0.388425,1.80197,12.5772,3.06368,0.809707,0.880785,-1.4113900000000001,0.811075
6.32984,3.39343,0.247465,1.67478,12.5441,2.45965,0.903292,0.897759,-1.22239,0.702467
1.92794,3.96318,1.62955,2.725,28.8129,10.5949,0.411957,0.14877700000000002,0.2685,0.809647
4.37906,4.05487,1.01132,2.59481,25.3838,9.14781,0.36079,0.637953,0.541938,0.833308
11.4901,4.78741,0.623124,2.46905,22.1128,7.88111,0.639079,0.8556570000000001,1.76267,0.866095
13.618,4.59658,0.362201,1.11919,4.52086,0.73402,0.638873,0.756247,-0.8891880000000001,0.870432
0.510361,5.33738,1.78202,2.20061,18.7485,5.57992,0.805378,0.381948,0.7994209999999999,0.811466
1.95645,6.83648,0.635844,3.09416,47.6309,15.5105,0.835679,0.833086,1.79402,0.631459
5.88119,6.26346,0.719626,2.80214,28.6261,11.5203,0.654367,0.890844,1.10373,0.861718
7.95567,6.02099,0.0675177,0.569528,1.71985,0.096726,0.897603,0.7556109999999999,1.00525,0.592502
8.31126,9.08377,1.15337,4.04954,67.0922,34.7709,0.626389,0.821083,1.13312,0.767874
11.3085,7.47261,0.820708,2.64339,24.8398,9.67123,0.549704,0.8099639999999999,-1.22977,0.88374
13.0915,9.56158,0.666629,2.21111,18.1633,5.66019,0.7345,0.803365,0.8378709999999999,0.84562
1.58159,9.17195,1.13926,2.99956,31.2272,14.1309,0.429165,0.637135,-1.00182,0.905172
4.64062,8.50685,0.579819,1.2107,4.74362,0.929187,0.33356,0.17446899999999999,-0.633234,0.970756
5.55483,10.3383,1.2994,2.82188,27.0474,11.7656,0.459736,0.46777599999999997,0.6531910000000001,0.924912
0.552702,11.6026,1.85042,3.28714,52.1249,18.5975,0.933496,0.57786,-0.937604,0.65124
3.11449,12.3621,1.48321,4.00486,59.8257,33.6325,0.471066,0.515758,1.22518,0.842241
10.6093,11.6812,0.437829,2.56469,28.9337,8.83294,0.858815,0.880444,-0.593859,0.714196
12.9583,11.8915,0.727316,2.07291,14.9756,4.66377,0.527668,0.635671,1.76684,0.901413
6.69473,12.2817,0.324381,1.63033,10.361,2.26895,0.760237,0.887509,1.14711,0.805932
8.39402,12.8205,1.03688,2.42704,22.3719,7.48563,0.358307,0.565346,-0.8787739999999999,0.827179
