CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.445514,0.359659,0.843681,1.36013,6.82132,1.31746,0.715719,0.0212196,-0.75956,0.852003
1.88841,0.516139,1.21235,1.73401,13.4128,2.72994,0.580841,0.02165,-0.12633,0.704262
4.07583,1.19468,0.252479,1.43406,10.5603,1.54419,0.86954,0.89075,-0.506772,0.611796
6.81511,0.585612,0.231547,1.48282,10.1107,1.70711,0.92044,0.8889100000000001,-0.0605686,0.683196
12.1803,1.74885,0.459168,2.58246,32.4593,9.01781,0.896564,0.882915,-0.645774,0.645474
10.2947,0.458519,0.8507,1.56649,8.52809,2.01272,0.523038,0.060731099999999996,-1.78417,0.903972
1.30998,0.998865,0.164021,0.910963,3.2983,0.395822,0.768991,0.890269,0.95045,0.790425
8.87578,2.03781,0.874566,2.68341,27.2101,10.1171,0.38397,0.73524,-0.41536900000000004,0.831367
0.0915971,1.88924,0.285336,0.712004,2.49597,0.188993,0.922988,0.824115,0.863637,0.63808
1.36639,2.32647,0.235471,0.905936,3.30988,0.389305,0.253245,0.7440340000000001,1.06283,0.77899
6.16434,2.11301,0.192035,0.529015,0.942837,0.077518,0.566004,0.6761050000000001,-0.450923,0.932501
4.38643,2.98817,0.909971,2.22434,23.9394,5.7624,0.676246,0.399539,-0.21292100000000003,0.649291
6.83498,3.03579,0.121886,0.668478,1.82972,0.156408,0.651051,0.894354,0.387744,0.767255
2.07619,2.95376,0.645292,1.32001,7.64694,1.20427,0.689143,0.705212,-0.514675,0.715835
0.152197,3.59917,0.0509091,0.442205,0.791897,0.045276,0.921779,0.867512,-0.917585,0.77576
5.79461,3.85649,0.389808,1.07151,5.03942,0.644154,0.802664,0.6433,1.68815,0.715754
12.3159,3.58692,0.300417,0.680006,1.52765,0.16464,0.392539,0.39553699999999997,-1.0202200000000001,0.950937
13.1202,2.97172,3.67883,3.79258,67.2789,28.563,0.821865,0.0952667,-1.20916,0.671647
1.13186,4.93685,0.395608,1.88097,15.3869,3.48454,0.763678,0.890411,-0.481349,0.722374
2.74542,4.21701,0.205661,0.737766,2.23019,0.210259,0.72409,0.6119,-0.662238,0.766733
10.9551,5.88274,0.484564,1.69075,16.5153,2.53065,0.755619,0.821354,0.9118949999999999,0.543775
13.3977,5.01949,0.700814,1.78521,14.851,2.97896,0.689277,0.583031,-0.610959,0.674174
6.01913,5.44933,0.953066,2.53276,27.7973,8.50709,0.393335,0.5637409999999999,0.16075099999999998,0.724997
4.38827,9.28108,1.48153,5.36119,124.715,80.6829,0.506102,0.881019,-0.249083,0.724024
8.80017,5.84792,0.142042,0.539721,1.1391,0.08232,0.680294,0.750044,-0.744718,0.803387
0.034386,6.33439,0.208772,0.421115,0.7766,0.039102,0.938895,0.173432,-1.0974899999999999,0.717385
1.28511,6.7442,0.315189,1.27352,6.0235,1.08148,0.564707,0.8308979999999999,-1.5090000000000001,0.845891
13.8354,7.01405,0.721038,1.09478,6.68182,0.687029,0.968649,0.7244079999999999,0.8927809999999999,0.563516
11.723,7.54355,0.624844,1.90642,13.3224,3.62791,0.445857,0.6585209999999999,-1.3342599999999998,0.857051
8.62535,7.49284,0.780646,1.76244,12.4673,2.86645,0.394369,0.681122,0.5883579999999999,0.782725
7.30273,6.87716,1.04482,1.09405,4.6995,0.685657,0.731944,0.176905,-0.801017,0.800149
10.4188,9.15663,0.182122,1.408,9.95785,1.46152,0.92392,0.8954300000000001,-0.877923,0.625445
13.3229,9.29866,0.318529,1.02957,3.70421,0.571438,0.540342,0.668732,-0.37155,0.899017
0.627879,9.16735,0.160682,0.442205,0.636001,0.045276,0.285852,0.334685,-0.580132,0.965914
0.736833,10.4739,0.160129,0.913848,4.41372,0.399595,0.896338,0.870082,0.314641,0.594418
8.6511,10.2537,0.08352269999999999,0.557143,1.15656,0.090552,0.822315,0.883669,0.7591370000000001,0.843169
9.53165,10.4587,1.64225,2.00998,18.5692,4.25183,0.701909,0.24639,-0.268552,0.683503
11.5708,10.3888,0.178544,0.469517,0.917974,0.054194,0.854486,0.46923499999999996,1.6961600000000001,0.754434
13.0971,12.3291,0.832921,2.59579,26.7493,9.1581,0.578341,0.889747,-0.861707,0.791361
10.2002,12.3682,0.746976,2.13467,18.5636,5.09321,0.545741,0.8174399999999999,0.557829,0.771167
0.211485,11.6399,0.117303,0.600164,1.46988,0.11319,0.862759,0.781099,1.003,0.769851
2.39092,12.3869,0.179075,0.925721,3.34407,0.415373,0.725479,0.8976919999999999,-1.30894,0.80507
1.24431,13.1492,1.6788,2.52542,33.7136,8.43334,0.679094,0.16788599999999998,0.190156,0.594308
3.63969,12.7518,0.178578,0.528234,1.12183,0.077175,0.885397,0.729072,1.7335900000000002,0.7814
6.30211,13.5811,0.546667,1.35788,8.09512,1.31095,0.600128,0.708801,1.68362,0.715568
2.3088,13.456,0.430545,1.18947,5.88562,0.881167,0.792193,0.695659,-0.396354,0.755204
3.19953,13.56,0.138459,0.592799,1.21156,0.109074,0.551568,0.805892,-0.127841,0.911211
4.03377,13.6192,0.197418,0.637232,1.34231,0.135485,0.304507,0.813852,-0.325364,0.950367
4.87351,13.7973,0.198333,0.573539,1.3382,0.098784,0.719075,0.340817,-0.0451386,0.772245
7.93319,13.617,0.913467,0.859422,3.23982,0.332367,0.878701,0.299556,-0.677406,0.716213
3.01746,5.09426,0.308994,0.480169,0.773705,0.057967,0.428803,0.642955,-0.834026,0.936187
7.61432,12.1455,0.376818,0.586519,1.13877,0.105644,0.334011,0.157751,-1.34761,0.949025
5.39555,13.0431,0.423825,0.621239,1.27448,0.125538,0.444888,0.65706,-0.35090299999999996,0.951335
9.04992,13.6457,0.339231,0.43996,0.629733,0.04459,0.462108,0.103363,-0.857448,0.96565
2.62935,5.98287,0.802037,1.05096,3.71694,0.607796,0.318908,0.0785178,0.362942,0.93355
12.6165,10.2573,0.94648,1.03224,4.44153,0.575897,0.537741,0.282847,0.011165000000000001,0.75367
8.46451,12.0694,2.08594,2.58534,26.9066,9.048,0.356123,0.20515699999999998,0.0895431,0.780419
6.59653,2.75506,1.15041,1.35014,7.3382,1.28865,0.705964,0.827114,0.863931,0.780401
8.99078,4.94617,0.646383,0.452035,0.684419,0.048363,0.321279,0.125951,-1.41013,0.937931
0.685872,11.2362,1.44362,1.70461,11.4058,2.59342,0.415347,0.607261,-0.612576,0.800342
5.42007,0.958589,1.44688,1.9142,16.1251,3.6725,0.470208,0.8706860000000001,-1.22187,0.713878
7.81264,0.626513,0.929579,0.555025,1.10621,0.089523,0.71985,0.40698,1.5830199999999999,0.874856
0.718855,2.93388,1.78609,1.96883,16.8384,3.99595,0.736185,0.378443,-0.818835,0.72321
3.88185,13.6634,1.43191,1.32475,8.27198,1.21731,0.827703,0.333679,1.67588,0.666512
3.13716,1.21713,2.36459,2.21116,22.9013,5.66053,0.882276,0.34118499999999996,1.54936,0.6707
12.9579,8.5095,1.27557,1.44429,8.61521,1.57746,0.674348,0.868005,-0.481828,0.760659
10.3628,8.82132,1.31734,0.977777,3.51764,0.489461,0.452687,0.110747,-0.846494,0.853843
6.49254,12.3003,1.15652,1.05647,3.63275,0.6174,0.22231,0.129273,-0.702388,0.96522
8.68465,0.06619910000000001,1.31617,0.757303,2.84699,0.227409,0.954615,0.179237,-0.005991689999999999,0.632854
3.21053,4.11446,1.5986,1.59094,10.984,2.10842,0.664274,0.684895,-0.508899,0.723927
3.21432,5.25151,1.03493,0.734138,1.7909,0.207172,0.305601,0.0761605,-0.34434600000000004,0.945437
6.99547,13.1275,2.10645,1.36636,9.23192,1.33564,0.844449,0.14957700000000002,1.0915300000000001,0.63531
0.918466,5.44899,2.69762,3.24288,49.7349,17.8562,0.556144,0.103934,-1.0740699999999999,0.664278
10.4563,9.80236,1.20476,0.764843,2.06855,0.234269,0.43411,0.172129,-0.20048100000000002,0.888441
10.5097,3.73853,1.67682,0.852868,3.34583,0.324821,0.937951,0.36898200000000003,-0.932175,0.682982
5.22077,12.8805,2.3494,2.34766,20.4272,6.77494,0.24565,0.0860301,-1.01811,0.847642
13.272,6.6346,1.38478,0.909909,2.8255,0.39445,0.466109,0.64953,0.827551,0.920555
0.884408,8.92756,1.97515,1.91884,12.6622,3.69926,0.409803,0.157693,0.0843868,0.913522
13.647,0.687624,1.69559,1.14392,5.40468,0.783755,0.433769,0.493333,-0.7894070000000001,0.76062
4.5652,4.54856,1.82665,1.40447,7.07045,1.45055,0.235245,0.09904210000000001,0.467591,0.876445
0.278621,1.37965,1.64161,1.07151,4.29495,0.644154,0.606169,0.408369,-0.933052,0.839819
2.28236,2.12147,1.73782,1.17065,5.27544,0.840007,0.551921,0.331627,1.44759,0.816108
0.213312,7.44838,1.44416,0.746097,2.38268,0.217462,0.895152,0.8335859999999999,-0.671202,0.733961
7.43003,13.8707,1.46953,0.581397,1.47134,0.1029,0.913959,0.276168,-1.78197,0.721742
7.70798,3.86357,1.39973,0.556439,1.09092,0.090209,0.658929,0.6057480000000001,-0.312652,0.891647
9.71853,5.11824,1.42794,0.538217,1.05337,0.081634,0.701763,0.23306000000000002,-1.41493,0.863944
5.5214,3.81572,4.2478,3.43382,67.2211,21.1998,0.764805,0.14546099999999998,-0.160081,0.551061
3.87689,5.81908,1.70476,0.882451,3.65399,0.359807,0.87226,0.564188,1.76331,0.66952
13.3376,9.65975,2.36953,1.83213,11.3858,3.22008,0.436507,0.294144,0.8137449999999999,0.926187
8.32485,9.36976,2.49776,2.1989,18.2152,5.56689,0.456749,0.223555,-0.28817699999999996,0.83392
9.15366,13.6962,1.66441,0.928262,3.1142,0.418803,0.638917,0.032782,1.58423,0.869249
7.8318,4.80438,1.80876,0.815534,3.29693,0.284004,0.808082,0.40529699999999996,-0.423425,0.633759
7.18857,1.83269,2.84501,2.74604,31.3307,10.8422,0.19408,0.272509,-0.37752,0.756125
12.9867,5.7162,1.66656,0.547115,0.992843,0.08575,0.591937,0.443499,-0.613739,0.947167
10.9883,0.701795,2.13522,1.31485,5.7531,1.19021,0.213849,0.33044199999999996,-1.60066,0.944056
11.3367,5.47138,2.35643,1.64555,11.0091,2.33309,0.779614,0.645839,1.24292,0.772719
11.6587,2.4699,2.02916,0.994616,3.26427,0.515186,0.291879,0.17880400000000002,0.0388115,0.952082
9.05989,4.03014,2.15452,1.20591,6.44852,0.918211,0.721313,0.8033839999999999,0.917108,0.708466
0.658661,7.42866,2.15567,0.835089,2.65882,0.304927,0.498994,0.440313,1.17453,0.823998
10.7323,7.7059,2.54044,1.70799,11.005,2.60886,0.539059,0.309452,1.73306,0.832778
11.8464,10.1159,2.36394,1.29692,7.15702,1.14219,0.766452,0.357089,-1.1419199999999998,0.73832
6.32674,0.210277,2.12585,0.938538,3.53363,0.432866,0.731789,0.06963910000000001,-1.2603199999999999,0.783127
3.06465,6.73105,2.37274,0.936551,3.76008,0.430122,0.846936,0.43267000000000005,0.406499,0.73285
11.9355,7.91026,1.95533,0.707234,1.61964,0.18522,0.342998,0.12767,-0.32478999999999997,0.970191
12.8319,0.296803,2.908,1.62108,11.9705,2.23053,0.857799,0.41757399999999995,-0.0611516,0.689672
10.2246,6.41563,2.01131,0.630163,1.36581,0.131026,0.237184,0.0820595,-1.18878,0.913409
8.59414,7.5685,2.28421,1.26252,5.72658,1.0537,0.391833,0.20203,-0.0566378,0.874445
13.1552,7.89947,2.56933,1.56587,8.77027,2.01032,0.230537,0.7527200000000001,-0.997171,0.878311
0.074375,10.0499,2.07867,0.437692,0.700263,0.043904,0.819605,0.0060747399999999995,-0.140064,0.85946
7.56757,0.28,1.99526,0.559943,1.15381,0.091924,0.75487,0.724762,-1.30811,0.853695
9.08392,0.681201,2.0112,0.5702,1.13869,0.097069,0.613287,0.24889,-0.731066,0.897011
9.54475,8.39116,2.15056,0.506198,0.930683,0.067914,0.711441,0.432048,-0.717256,0.864945
7.28824,7.502,2.122,0.730473,1.73833,0.204085,0.146847,0.635042,0.675303,0.964332
6.76523,11.0057,3.10596,1.87521,12.9422,3.45264,0.434222,0.12657,-1.65143,0.853575
2.83343,12.1571,3.24728,2.44266,21.7703,7.63106,0.204962,0.26073,-1.66882,0.861015
