CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.570374,0.958109,0.37203,1.62514,12.5686,2.24734,0.829884,0.740094,-0.951036,0.660149
3.12789,0.425205,0.476998,1.32996,5.95167,1.23171,0.427317,0.811961,-0.0196057,0.933652
4.88426,0.194032,0.161719,0.846212,3.17034,0.317275,0.922802,0.893728,-0.00879273,0.709581
6.19412,0.490143,0.259196,0.986829,3.74653,0.503181,0.658473,0.740667,-0.838206,0.816591
7.83258,0.511955,0.294822,1.23779,5.65018,0.992985,0.700182,0.86893,-0.0179454,0.85189
9.46551,0.189114,0.28579,0.960812,3.75205,0.464422,0.874558,0.8959520000000001,0.00758949,0.772961
11.4792,0.771952,1.21749,1.74963,16.0309,2.80437,0.712065,0.150414,-0.9115049999999999,0.599904
13.5882,0.430391,0.287653,0.903267,3.73745,0.385875,0.607524,0.870306,1.05479,0.685813
12.5578,0.586906,0.58618,1.17998,5.56391,0.860244,0.565055,0.344005,-0.695067,0.786174
4.78361,1.98385,0.700817,2.12934,20.8375,5.05513,0.597251,0.5148790000000001,0.516492,0.683588
9.68647,0.848224,2.18928,2.75124,29.6467,10.904,0.75662,0.161078,-0.770384,0.802103
2.47853,1.6222,0.514382,1.51584,7.66116,1.82373,0.45125,0.7615770000000001,-1.55485,0.942244
13.1453,2.11306,1.01243,2.26928,25.3853,6.11878,0.604012,0.41226100000000004,-0.265642,0.637302
7.69178,2.94765,0.425977,2.16566,20.1926,5.31822,0.844126,0.889432,-0.450017,0.729686
10.5019,3.14184,0.492055,2.16528,19.867,5.31547,0.725569,0.860549,-0.17633400000000002,0.741389
1.08645,2.83085,0.529668,1.66097,9.64824,2.39929,0.539762,0.703831,-1.4170500000000001,0.898305
4.35417,4.50655,0.486218,2.30801,21.9393,6.43742,0.774308,0.868283,0.199772,0.762786
13.1846,4.40804,1.16823,2.55074,24.4007,8.68956,0.502592,0.474246,-0.9089849999999999,0.837686
0.472315,5.27606,0.500684,1.68469,11.0583,2.50356,0.729793,0.87638,0.9221720000000001,0.806311
1.84454,4.49816,0.100377,0.74688,3.06637,0.218148,0.830708,0.8947809999999999,1.7497,0.571515
