CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.999467,0.328446,1.25481,1.7284,12.3866,2.70353,0.825548,0.621937,-0.0685532,0.757678
2.18853,0.379951,0.226516,1.02336,3.83334,0.561148,0.772459,0.8792359999999999,-0.162911,0.858271
4.26544,0.69709,0.433106,1.7359,12.5738,2.73886,0.766006,0.8120959999999999,-1.7946,0.752888
7.49303,0.596626,0.711599,1.93757,13.8256,3.80867,0.555179,0.537476,-0.14316,0.853065
9.50418,1.15872,0.83956,2.44342,21.9019,7.63827,0.415705,0.6970040000000001,1.4762600000000001,0.856376
13.4752,0.21593,0.517439,1.09332,5.74967,0.684285,0.864044,0.393282,0.008128149999999999,0.653129
11.4316,3.42483,0.720172,2.60808,33.9799,9.28878,0.766794,0.8568089999999999,0.475463,0.62888
13.0284,1.73052,1.01201,2.6714,27.9075,9.98199,0.605252,0.881768,-1.1002,0.803354
5.83976,1.41083,1.14054,1.86208,13.1057,3.38061,0.42181,0.218024,-1.27363,0.831167
0.042929699999999994,1.19137,0.311992,0.551457,1.44754,0.087808,0.957393,0.5346179999999999,-0.9063469999999999,0.659999
2.16291,2.54162,0.692373,2.29557,20.4873,6.33384,0.704701,0.637313,1.24171,0.808062
8.0739,3.03115,0.42362,2.16314,20.3317,5.29969,0.887549,0.837547,0.35272,0.723008
4.97236,2.6238,0.319373,1.32537,7.26659,1.21902,0.703566,0.797195,1.25932,0.759442
0.209957,2.95854,0.338703,1.0246,4.66822,0.563206,0.866923,0.669279,0.972365,0.706498
4.77529,4.17155,1.31104,3.11401,40.9232,15.8109,0.791627,0.393556,-0.5561889999999999,0.744422
1.89907,3.85776,0.273364,0.788726,2.11043,0.256907,0.390159,0.798687,0.131083,0.926042
13.4293,4.08654,0.120229,0.636155,1.44438,0.134799,0.751214,0.878491,-0.46677199999999996,0.880226
10.0608,4.46839,0.794926,1.93513,14.0278,3.79427,0.489663,0.40435200000000004,-1.08369,0.838646
0.715592,4.58836,0.530257,1.58034,10.7579,2.06658,0.770942,0.634842,-1.05744,0.729333
2.26503,4.72891,1.00871,1.76791,11.1871,2.89321,0.556249,0.252371,-0.327479,0.877716
8.12509,5.88205,0.599562,2.25082,22.7272,5.9706,0.72365,0.844623,-0.0247884,0.7003
13.5942,4.89398,1.54637,2.19492,26.7732,5.53671,0.913021,0.55899,-0.891026,0.565307
11.3008,6.18389,0.454982,1.97567,17.0424,4.0378,0.780596,0.874455,-0.241018,0.719531
2.90528,5.96048,0.265963,1.25147,6.19342,1.02626,0.78398,0.8813599999999999,-1.79469,0.794433
4.97883,6.59196,0.150532,0.999011,4.23899,0.522046,0.876457,0.869772,0.11663,0.739652
5.6648,7.11579,0.33207,1.04639,5.19581,0.599907,0.91043,0.671588,1.4694399999999999,0.662044
1.88505,7.98888,0.226794,1.45838,10.8315,1.62411,0.944884,0.860548,0.369783,0.616885
3.66924,7.64522,1.03542,2.31643,19.2219,6.50808,0.437147,0.207464,0.9961490000000001,0.876978
13.7611,6.84915,0.228598,0.562024,1.02948,0.092953,0.388748,0.392355,-1.19205,0.963919
11.8821,8.56366,0.37765,2.2193,24.4065,5.7233,0.874506,0.89512,1.2633,0.63398
7.61709,7.79726,0.293215,0.846822,2.4127,0.317961,0.370654,0.816664,-0.259006,0.933748
9.33322,8.85054,0.612125,2.34163,26.468,6.7228,0.719641,0.81537,-1.06224,0.650823
6.04504,8.68708,0.603515,2.14848,20.1276,5.19268,0.635955,0.834461,0.0712932,0.720478
13.8638,8.46436,0.28875,0.735755,2.97478,0.208544,0.977453,0.8224760000000001,-0.89223,0.57169
1.27978,9.09129,1.17945,2.7131,28.2291,10.4567,0.438054,0.835097,0.18042000000000002,0.819188
3.0717,10.0364,0.236108,1.1927,5.8405,0.88837,0.85608,0.828092,-0.8042400000000001,0.76518
5.89478,10.6284,0.261679,1.54484,10.8903,1.9304,0.869758,0.8579019999999999,-0.369996,0.688454
13.3892,10.523,0.553856,1.38242,8.18816,1.38332,0.469821,0.417911,0.5354990000000001,0.73324
0.348236,10.9936,0.411951,1.35634,7.85742,1.30649,0.755393,0.837698,-0.9639690000000001,0.735543
7.64895,10.3008,0.105967,0.491275,0.852602,0.062083,0.688887,0.807924,1.74258,0.889309
12.0436,10.8816,0.22215,1.2241,6.26378,0.9604,0.838734,0.887124,0.0865872,0.751534
1.42795,11.1421,0.238857,1.01959,4.35038,0.554974,0.773043,0.8994,0.961122,0.75071
8.78846,11.3194,0.818538,1.97489,14.7671,4.03299,0.580908,0.7172280000000001,1.47617,0.829736
10.5742,10.8197,0.221053,0.649368,1.52167,0.143374,0.500054,0.867282,-0.5938680000000001,0.870586
7.54861,11.6178,0.115641,0.820105,2.85287,0.288806,0.858241,0.8751519999999999,0.221556,0.740639
2.46934,10.8873,1.40601,2.15343,17.1091,5.22869,0.712401,0.20630600000000002,-1.07151,0.851502
13.5242,12.0369,0.259759,1.17113,6.16659,0.841036,0.806863,0.8980509999999999,-0.8946590000000001,0.69874
