CenterX(mm),CenterY(mm),CenterZ(mm),EqDiameter(mm),Area(mm^2),Volume(mm^3),Anisotropy,OrientationPhi,OrientationTheta,Sphericity
0.544375,0.158073,0.557969,0.95844,3.6453,0.460992,0.867439,0.140596,-0.0472656,0.791673
1.87663,0.829898,0.692143,1.758,14.3872,2.84484,0.647871,0.6242329999999999,0.910694,0.674861
3.2385,0.359579,0.448814,1.05744,3.8449,0.619115,0.450307,0.7940659999999999,1.4898099999999999,0.913649
6.2407,0.299471,0.369814,1.10184,4.70793,0.700406,0.699836,0.5768719999999999,-0.238263,0.810128
10.8759,0.561217,2.16892,3.26138,55.6984,18.1636,0.906197,0.082096,-1.33534,0.599941
12.5992,2.0143,0.800889,2.99655,39.5261,14.0884,0.639001,0.84883,1.1832099999999999,0.713687
4.2491,0.878201,0.201693,1.15483,5.26288,0.806393,0.849742,0.8726189999999999,-1.77031,0.796084
7.22187,0.991018,0.203842,1.1842,6.24581,0.869505,0.89895,0.832109,-0.8124939999999999,0.705359
0.449196,1.8558,1.11394,1.98436,17.9701,4.0913,0.854202,0.7983490000000001,0.907492,0.688401
8.62338,1.18495,0.271795,1.30209,6.48769,1.15591,0.810431,0.839453,1.36179,0.821001
5.72227,1.52416,0.391448,1.08075,4.4019,0.660961,0.586516,0.724657,0.136431,0.833607
3.31537,2.34155,0.394742,1.72554,12.1459,2.69015,0.743416,0.8876959999999999,1.73031,0.770145
1.00323,1.84085,0.100085,0.535946,1.0739,0.080605,0.747952,0.8178369999999999,0.8699429999999999,0.840285
9.45207,2.63854,0.534435,1.73684,11.3121,2.74331,0.456178,0.805336,-1.75479,0.837768
5.39602,1.80659,1.5628,1.96792,18.0315,3.99046,0.607631,0.618495,1.7762799999999999,0.674737
7.68222,3.23227,0.314969,1.43935,9.56392,1.56134,0.651539,0.8236190000000001,0.684795,0.680528
1.40306,3.2775,0.200659,1.23637,8.36449,0.989555,0.920015,0.882768,1.73667,0.574123
6.42661,2.85625,1.16006,1.93151,16.2982,3.773,0.719405,0.138832,1.12678,0.719123
5.91576,4.39817,0.692724,2.24987,19.8569,5.96306,0.581486,0.818162,-1.45505,0.800851
10.8695,3.62395,0.120233,0.582042,1.4484,0.103243,0.854466,0.7772140000000001,0.0642086,0.734803
1.58963,4.9316,0.624068,2.15136,18.685,5.2136,0.630928,0.861899,-0.148846,0.778184
12.0266,4.02534,0.107125,0.742945,3.04532,0.214718,0.935308,0.8236249999999999,-0.563233,0.569417
3.65658,4.34874,1.09336,2.30469,20.0167,6.40964,0.50899,0.217002,-1.6529099999999999,0.833642
10.2448,4.95942,0.386842,1.58514,10.0527,2.08544,0.720042,0.8580070000000001,0.93003,0.785232
8.58827,4.64676,0.7426,1.91008,15.6615,3.64883,0.540037,0.6983790000000001,-0.561945,0.731846
13.8884,4.54036,0.131377,0.448806,0.892591,0.047334,0.958637,0.890973,-0.901227,0.708947
13.1482,4.93476,0.537416,1.41556,7.75624,1.48519,0.212831,0.662909,0.7676120000000001,0.811622
6.20331,6.93875,0.608294,2.31321,26.2416,6.48099,0.638602,0.8704170000000001,0.640012,0.640601
3.36716,6.57963,0.396123,1.73597,16.5697,2.7392,0.898689,0.812147,-0.284543,0.57137
13.3149,6.97944,0.253559,1.18808,7.06485,0.87808,0.775724,0.8681690000000001,-0.774752,0.627678
11.6287,6.71756,0.592729,1.86366,12.8049,3.38918,0.463967,0.891023,-1.4707,0.852128
0.717293,6.6056,0.902213,2.08719,18.3599,4.76084,0.467947,0.57599,-1.03684,0.745424
8.65435,6.75892,0.47865,1.6701,11.8608,2.43907,0.67673,0.848707,1.49606,0.738788
10.7112,7.90478,0.80554,1.84998,14.3094,3.3151,0.683364,0.5144420000000001,0.387888,0.75138
0.3976,8.34009,0.307049,1.1904,5.99445,0.883225,0.716887,0.798069,-0.9163039999999999,0.742646
2.81421,9.63002,1.9626,4.32187,99.013,42.2682,0.493807,0.847958,1.06816,0.592654
13.3877,8.7133,0.38078,1.24007,7.41163,0.998473,0.839764,0.807076,-1.4308699999999999,0.65182
7.69854,9.08588,1.00593,2.19799,20.6304,5.56003,0.449409,0.743002,1.3659000000000001,0.735689
4.95189,9.03103,0.154963,1.04838,4.98368,0.603337,0.87887,0.894066,1.7967199999999999,0.692853
9.94771,9.12601,0.610607,1.53146,9.74506,1.88067,0.631853,0.722577,-1.72023,0.756091
0.794055,10.4417,0.675225,1.77688,14.3856,2.93745,0.80196,0.6903929999999999,1.1029,0.689505
6.28897,8.88706,0.469047,1.20426,5.00208,0.914438,0.388384,0.691537,-1.19761,0.910827
11.9162,10.1001,0.91668,2.68565,34.5879,10.1425,0.522806,0.6477299999999999,-1.4811400000000001,0.655125
9.17877,9.66563,0.271495,0.888301,3.05014,0.36701,0.246116,0.737218,0.745679,0.812735
0.110085,10.3042,0.128034,0.674291,2.22441,0.160524,0.959776,0.8578180000000001,-0.9344410000000001,0.64214
8.01971,10.1645,0.179297,1.06597,5.00523,0.634207,0.871009,0.895445,-1.5153299999999998,0.713205
5.47701,9.93975,0.856374,1.7604,11.7305,2.8565,0.558791,0.711307,-1.74383,0.829964
5.07921,11.5857,0.590857,2.12422,23.1824,5.01878,0.752942,0.726863,1.43875,0.611493
2.01278,10.5961,0.26895,0.920596,3.06683,0.408513,0.641627,0.8995000000000001,1.38607,0.868157
3.09854,11.4685,0.172618,1.23135,7.04081,0.97755,0.91331,0.8968640000000001,-1.08113,0.676531
9.7052,11.1856,0.53343,1.85475,13.8438,3.34082,0.726205,0.808315,1.3715799999999998,0.780662
13.3553,11.9275,0.325202,1.45653,9.22638,1.61793,0.754801,0.844462,0.583701,0.722369
7.92583,12.1702,0.27719,1.49552,9.55807,1.75136,0.838736,0.8880129999999999,1.30253,0.735129
0.6993,12.6789,0.660567,2.09861,19.7775,4.83939,0.633786,0.712335,1.07249,0.699584
10.6836,12.1632,0.322422,1.16134,4.68614,0.820113,0.533071,0.765866,1.09298,0.904173
6.26176,12.7172,0.925833,1.96584,15.5095,3.97777,0.568377,0.746648,1.46514,0.782793
9.48205,13.012,0.657095,1.75226,11.7838,2.81706,0.239831,0.34295299999999995,-0.220163,0.818581
2.12178,13.1653,0.359627,0.825267,2.57519,0.294294,0.335086,0.398275,-1.00848,0.830861
11.4219,13.1216,0.12648,0.883011,3.50245,0.360493,0.885397,0.887275,1.50275,0.699374
3.04246,13.4931,0.702835,1.50791,10.6974,1.79526,0.785597,0.482863,1.64065,0.667763
12.4249,13.5036,1.0405,1.94718,16.398,3.86561,0.785259,0.421585,1.7109200000000002,0.726393
4.99501,13.6224,0.424226,1.40756,9.34355,1.46015,0.867587,0.842609,0.0634719,0.666148
6.83522,13.7227,0.0929716,0.632901,1.75648,0.132741,0.916851,0.891141,0.0471052,0.716436
7.99424,13.7659,0.891477,1.13075,6.62684,0.757001,0.904891,0.078846,1.77163,0.606143
10.3185,13.8274,0.0996708,0.54196,1.23644,0.083349,0.936483,0.860124,-0.023012199999999997,0.746295
7.78416,11.1457,1.27955,1.83525,15.0184,3.23655,0.70443,0.45555500000000004,0.44437800000000005,0.704556
11.5913,4.64164,1.45131,2.36879,23.4518,6.95947,0.546164,0.803563,-0.8446750000000001,0.751665
13.7208,6.86135,1.60207,1.73132,17.0922,2.71725,0.960082,0.790172,0.888381,0.55094
9.28115,7.88857,0.947348,1.2395,5.21297,0.997101,0.507241,0.580151,1.23452,0.925887
4.89273,0.429718,1.30456,1.60851,9.75169,2.17908,0.632127,0.198471,-0.050230300000000006,0.833527
12.6314,11.9265,1.31449,1.57411,9.74745,2.04222,0.606233,0.47249699999999994,-0.127715,0.798598
1.93242,2.45512,1.15851,1.46625,7.5566,1.65052,0.529431,0.42747100000000005,0.13915,0.893794
13.2849,7.93365,0.557635,0.459395,0.692123,0.050764,0.313941,0.516744,0.0995741,0.95794
7.64184,5.92388,1.19063,1.40291,7.07733,1.44575,0.589829,0.440032,1.71696,0.873659
2.23289,6.64015,2.12183,2.30895,24.4257,6.44531,0.784786,0.737165,1.50954,0.685697
13.823,13.6886,1.02574,0.583328,1.307,0.103929,0.806631,0.150277,1.21533,0.817898
10.4263,13.8181,0.71012,0.546385,1.0066,0.085407,0.684819,0.423514,-1.74038,0.931726
8.02933,0.750405,1.49257,1.96516,16.2398,3.97366,0.631006,0.8393989999999999,-1.54005,0.747073
4.90607,6.35919,1.06229,1.14956,4.65667,0.795417,0.485302,0.535614,0.941518,0.891536
9.27727,10.3475,1.59512,1.90311,13.9033,3.60905,0.261064,0.291393,0.254225,0.818389
13.2714,10.3042,2.05947,2.22949,20.743,5.80253,0.637901,0.378023,-1.17304,0.75282
11.0311,12.1804,1.87645,2.16645,19.1532,5.32405,0.64542,0.8751049999999999,-1.34073,0.769847
6.85537,13.7389,0.924204,0.836027,2.41317,0.305956,0.690242,0.184974,1.5222200000000001,0.909918
0.0753333,9.18933,0.774667,0.409728,0.559519,0.036015,0.621239,0.269537,-0.840142,0.942594
0.105327,4.5114,0.884486,0.412313,0.864805,0.036701,0.861773,0.532207,1.2453100000000001,0.617568
8.15864,12.9004,1.24615,1.19469,5.76755,0.892829,0.648829,0.767388,0.21617999999999998,0.777449
2.28243,3.64,1.29724,1.08318,4.10102,0.66542,0.381912,0.133257,-1.6225100000000001,0.898785
4.75708,5.15335,1.1043,0.794994,2.18455,0.263081,0.412711,0.141947,-0.0787302,0.908899
9.6988,6.7937,1.67241,1.8399,11.796,3.26124,0.419039,0.511505,1.62629,0.901581
4.34305,13.052,2.4505,2.52546,29.5742,8.43368,0.63213,0.419238,0.162825,0.677511
6.37217,0.756869,1.29636,0.968322,2.98237,0.475398,0.331178,0.405004,-1.36972,0.987706
3.64581,1.52722,1.49961,1.54603,8.86883,1.93486,0.776642,0.811017,-1.15819,0.846678
12.6972,7.45469,1.47455,1.33107,6.6302,1.2348,0.138306,0.742644,-0.908057,0.839502
10.0243,3.81689,1.60383,1.29744,6.1175,1.14356,0.482419,0.115253,0.720377,0.864469
13.6715,4.25891,1.48051,1.12232,4.62612,0.740194,0.648887,0.32657400000000003,0.9578570000000001,0.85539
13.606,13.3489,2.18752,1.4425,9.05369,1.57163,0.868248,0.312545,1.0526200000000001,0.722034
2.80695,1.69167,1.28755,0.71756,1.66663,0.193452,0.434549,0.489358,1.00595,0.970569
7.82571,2.62372,2.20474,2.16365,19.5212,5.30347,0.567386,0.761203,0.6099049999999999,0.753385
2.23644,0.963997,1.91546,1.26771,6.01092,1.06673,0.376647,0.586053,1.04789,0.839936
0.426856,4.10722,1.57229,1.07549,4.34346,0.651357,0.752155,0.8509709999999999,0.593825,0.836619
7.36423,4.55954,1.83845,1.61155,8.66174,2.19143,0.503589,0.782389,0.77571,0.941955
3.87713,7.20039,1.6984,1.13585,5.55429,0.767291,0.702301,0.49436599999999997,-1.58572,0.72973
7.61162,7.34545,1.90089,1.4495,7.79452,1.59461,0.274317,0.7417189999999999,-1.6663999999999999,0.846832
6.17617,11.2118,2.14436,2.1463,16.2061,5.1769,0.302589,0.770902,1.20336,0.893003
1.76031,13.6548,1.58873,0.974339,3.37261,0.484316,0.427015,0.8743080000000001,-0.22793399999999997,0.88431
9.07287,12.5532,3.57094,3.04024,47.2486,14.7137,0.68812,0.35129600000000005,-1.07951,0.614577
9.94598,2.70206,1.72041,1.08578,4.43984,0.670222,0.61872,0.813861,-0.603979,0.834186
9.70739,5.16068,2.28539,1.9432,13.8855,3.84194,0.532809,0.519047,-1.66764,0.854324
9.95522,8.72432,1.81607,1.19683,5.1153,0.897631,0.471894,0.63607,0.935558,0.879721
13.0852,3.58199,1.75091,0.891059,2.84656,0.37044,0.464741,0.205336,0.16364599999999999,0.87628
1.2344,5.01782,3.49837,2.74349,37.2951,10.812,0.658888,0.528254,-0.19611599999999998,0.634022
0.760423,13.3326,2.47866,1.68207,12.0705,2.4919,0.333322,0.59018,-1.5,0.736397
4.27644,6.1066,2.09157,1.4161,6.87731,1.48691,0.314513,0.35397799999999996,-0.551821,0.916054
4.74076,3.37348,2.18969,1.5373,10.3412,1.90228,0.613266,0.770068,-0.367919,0.717954
13.2017,5.2126,1.97454,1.03836,3.56429,0.586187,0.423232,0.5321589999999999,-1.58587,0.950317
5.73678,6.52655,1.68923,0.67906,1.54079,0.163954,0.400731,0.703233,1.69687,0.940204
0.148966,7.51081,1.90481,0.823017,2.56092,0.291893,0.741806,0.124807,0.9992829999999999,0.830941
0.31702,8.97558,3.30763,1.68569,12.7993,2.50802,0.863662,0.15263,-0.605213,0.697456
7.46462,12.4617,2.54207,1.54447,9.25076,1.92903,0.677007,0.369219,-0.817426,0.810089
0.247977,0.254509,2.19139,0.925721,3.81752,0.415373,0.75935,0.19611,1.60852,0.705226
5.91759,7.66522,2.1482,1.33537,7.46642,1.24681,0.503081,0.390978,-0.10041399999999999,0.750304
0.635514,8.27465,1.89482,1.02106,3.50633,0.557375,0.401884,0.750466,-0.64744,0.934106
0.818413,10.7253,2.10993,1.16794,5.50247,0.834176,0.604787,0.5559449999999999,-0.878464,0.77881
3.76556,0.230641,2.7213,1.43639,9.63674,1.55173,0.909537,0.5043099999999999,0.0710504,0.672613
6.163,0.45214,3.08168,2.06592,22.46,4.61678,0.713625,0.39874699999999996,1.7943799999999999,0.59699
10.9481,1.68533,2.06134,1.04098,4.23042,0.590646,0.399162,0.7935490000000001,-1.7265799999999998,0.804734
1.93057,4.39272,2.18484,1.35729,8.1237,1.30923,0.536453,0.6259899999999999,-0.930612,0.712428
6.35037,5.69046,2.46773,1.71848,11.7751,2.65722,0.557464,0.330304,0.483237,0.7879
6.61391,6.70156,1.89059,0.773334,2.0399,0.242158,0.442422,0.737285,1.48409,0.921033
9.14598,8.21012,2.85763,2.13285,19.0541,5.08017,0.471433,0.25639500000000004,-0.40084200000000003,0.750034
0.331106,12.0144,2.29217,1.13534,5.39946,0.766262,0.417659,0.895181,-0.9527100000000001,0.749985
1.47498,0.187096,2.61515,1.11587,5.46454,0.727503,0.892328,0.267613,-0.0360377,0.715847
12.7774,6.19344,2.57591,1.58574,10.2366,2.08784,0.632598,0.41837,-0.0830668,0.771722
8.13585,6.31055,3.02286,2.0172,15.5496,4.29779,0.482418,0.60464,0.799658,0.822105
11.2514,7.48338,2.56879,1.88245,12.257,3.49277,0.497128,0.42708399999999996,-1.29677,0.908265
5.03065,7.0434,2.63645,1.39387,8.18481,1.41796,0.670607,0.846349,1.33227,0.745736
6.72885,13.5958,2.89171,1.73365,14.2687,2.72822,0.83251,0.314235,0.0766587,0.661737
13.5952,2.12984,2.0982,0.837275,2.60367,0.307328,0.67623,0.626453,1.23244,0.845862
4.99849,4.9615,2.15605,0.921369,3.01888,0.409542,0.524439,0.611175,0.51818,0.883427
